SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 20
recruit_likeliness = 0.001
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	
1569	39331.0	7597.1475	1.0	1.0	1.0	1.0	16452.0	3796.7917	1.0	1.0	18862.0	4535.563	1.0	1.0	15204.0	3968.0356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19593.0	4493.544	1.0	1.0	1.0	1.0	2248.0	517.6186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	118696.0	27832.479	
1570	39299.0	7589.855	1.0	1.0	1.0	1.0	16393.0	3778.6643	1.0	1.0	18864.0	4536.2583	1.0	1.0	15219.0	3971.6506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19522.0	4477.9434	1.0	1.0	1.0	1.0	2205.0	508.30753	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	118884.0	27878.494	
1571	39271.0	7585.161	1.0	1.0	1.0	1.0	16317.0	3759.4783	1.0	1.0	18868.0	4536.938	1.0	1.0	15234.0	3975.3508	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19458.0	4465.486	1.0	1.0	1.0	1.0	2152.0	494.80478	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	119086.0	27923.97	
1572	39234.0	7577.996	1.0	1.0	1.0	1.0	16237.0	3739.0107	1.0	1.0	18875.0	4538.312	1.0	1.0	15252.0	3979.9875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19392.0	4451.2295	1.0	1.0	1.0	1.0	2117.0	485.89206	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	119279.0	27968.762	
1573	39199.0	7572.3135	1.0	1.0	1.0	1.0	16176.0	3721.7432	1.0	1.0	18882.0	4539.6753	1.0	1.0	15263.0	3981.319	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19323.0	4434.691	1.0	1.0	1.0	1.0	2076.0	477.1955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	119467.0	28014.248	
1574	39179.0	7569.756	1.0	1.0	1.0	1.0	16096.0	3699.4316	1.0	1.0	18882.0	4539.4756	1.0	1.0	15280.0	3984.337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19249.0	4420.799	1.0	1.0	1.0	1.0	2031.0	467.7518	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	119669.0	28059.639	
1575	39149.0	7564.282	1.0	1.0	1.0	1.0	16028.0	3681.3706	1.0	1.0	18886.0	4540.1807	1.0	1.0	15296.0	3988.3506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19178.0	4405.7754	1.0	1.0	1.0	1.0	1995.0	459.4832	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	119854.0	28101.744	
1576	39122.0	7558.7837	1.0	1.0	1.0	1.0	15941.0	3657.876	1.0	1.0	18887.0	4540.4395	1.0	1.0	15311.0	3991.1152	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19077.0	4383.106	1.0	1.0	1.0	1.0	1946.0	447.7241	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	120102.0	28162.15	
1577	39106.0	7556.14	1.0	1.0	1.0	1.0	15854.0	3635.6033	1.0	1.0	18889.0	4541.1045	1.0	1.0	15325.0	3994.4717	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19000.0	4364.5845	1.0	1.0	1.0	1.0	1903.0	437.66092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	120309.0	28211.635	
1578	39085.0	7550.598	1.0	1.0	1.0	1.0	15761.0	3608.9512	1.0	1.0	18892.0	4542.5483	1.0	1.0	15333.0	3996.26	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18925.0	4348.429	1.0	1.0	1.0	1.0	1861.0	428.79462	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	120529.0	28265.629	
1579	39052.0	7543.7334	1.0	1.0	1.0	1.0	15677.0	3586.969	1.0	1.0	18893.0	4542.866	1.0	1.0	15351.0	4000.3257	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18844.0	4329.5513	1.0	1.0	1.0	1.0	1807.0	415.5308	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	120762.0	28322.24	
1580	39013.0	7534.7114	1.0	1.0	1.0	1.0	15608.0	3567.8494	1.0	1.0	18895.0	4543.287	1.0	1.0	15361.0	4002.103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18760.0	4313.879	1.0	1.0	1.0	1.0	1770.0	406.81177	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	120979.0	28372.586	
1581	38997.0	7533.145	1.0	1.0	1.0	1.0	15548.0	3551.6047	1.0	1.0	18898.0	4544.3237	1.0	1.0	15374.0	4004.8625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18689.0	4299.789	1.0	1.0	1.0	1.0	1724.0	396.11896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121156.0	28411.387	
1582	38958.0	7526.1987	1.0	1.0	1.0	1.0	15476.0	3533.2307	1.0	1.0	18903.0	4544.914	1.0	1.0	15389.0	4007.6445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18598.0	4281.4272	1.0	1.0	1.0	1.0	1676.0	384.2825	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121386.0	28463.533	
1583	38929.0	7521.113	1.0	1.0	1.0	1.0	15417.0	3517.6404	1.0	1.0	18904.0	4544.99	1.0	1.0	15403.0	4011.2405	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18505.0	4261.409	1.0	1.0	1.0	1.0	1640.0	374.11807	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121588.0	28510.729	
1584	38883.0	7513.7554	1.0	1.0	1.0	1.0	15353.0	3499.4375	1.0	1.0	18906.0	4545.2417	1.0	1.0	15417.0	4014.0237	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18436.0	4247.1074	1.0	1.0	1.0	1.0	1605.0	365.90582	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121786.0	28555.78	
1585	38852.0	7509.1543	1.0	1.0	1.0	1.0	15280.0	3480.3787	1.0	1.0	18907.0	4545.4688	1.0	1.0	15433.0	4016.7292	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18349.0	4228.7915	1.0	1.0	1.0	1.0	1571.0	357.0749	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121994.0	28603.65	
1586	38820.0	7502.1367	1.0	1.0	1.0	1.0	15214.0	3463.306	1.0	1.0	18909.0	4545.8643	1.0	1.0	15441.0	4018.3667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18265.0	4212.7397	1.0	1.0	1.0	1.0	1532.0	348.48068	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	122205.0	28650.37	
1587	38787.0	7495.212	1.0	1.0	1.0	1.0	15155.0	3449.6147	1.0	1.0	18914.0	4547.1055	1.0	1.0	15454.0	4021.1958	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18194.0	4198.504	1.0	1.0	1.0	1.0	1497.0	337.58646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	122385.0	28692.057	
1588	38757.0	7489.4414	1.0	1.0	1.0	1.0	15096.0	3433.9143	1.0	1.0	18919.0	4547.929	1.0	1.0	15463.0	4022.3147	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18112.0	4181.5146	1.0	1.0	1.0	1.0	1469.0	331.99716	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	122570.0	28734.178	
1589	38722.0	7484.8853	1.0	1.0	1.0	1.0	15039.0	3418.8125	1.0	1.0	18922.0	4548.3076	1.0	1.0	15472.0	4022.9788	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18033.0	4167.654	1.0	1.0	1.0	1.0	1432.0	324.47296	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	122766.0	28774.17	
1590	38690.0	7479.3027	1.0	1.0	1.0	1.0	14972.0	3402.569	1.0	1.0	18927.0	4548.84	1.0	1.0	15487.0	4027.2324	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17930.0	4146.701	1.0	1.0	1.0	1.0	1396.0	315.3687	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	122984.0	28821.252	
1591	38662.0	7476.3354	1.0	1.0	1.0	1.0	14898.0	3384.0225	1.0	1.0	18932.0	4549.5967	1.0	1.0	15497.0	4029.2495	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17845.0	4130.9663	1.0	1.0	1.0	1.0	1366.0	307.1698	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	123186.0	28863.922	
1592	38637.0	7471.253	1.0	1.0	1.0	1.0	14820.0	3364.1118	1.0	1.0	18937.0	4550.824	1.0	1.0	15511.0	4032.3518	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17744.0	4110.4277	1.0	1.0	1.0	1.0	1334.0	299.44662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	123403.0	28912.834	
1593	38614.0	7467.3735	1.0	1.0	1.0	1.0	14758.0	3347.5364	1.0	1.0	18940.0	4551.4297	1.0	1.0	15535.0	4037.9402	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17657.0	4093.1758	1.0	1.0	1.0	1.0	1283.0	287.9321	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	123599.0	28955.854	
1594	38583.0	7460.494	1.0	1.0	1.0	1.0	14705.0	3335.1243	1.0	1.0	18943.0	4551.921	1.0	1.0	15544.0	4039.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17583.0	4078.532	1.0	1.0	1.0	1.0	1250.0	277.27414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	123778.0	28998.438	
1595	38550.0	7454.249	1.0	1.0	1.0	1.0	14649.0	3321.1125	1.0	1.0	18948.0	4552.624	1.0	1.0	15561.0	4042.7356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17486.0	4060.771	1.0	1.0	1.0	1.0	1214.0	267.1673	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	123978.0	29042.594	
1596	38517.0	7448.338	1.0	1.0	1.0	1.0	14602.0	3309.596	1.0	1.0	18950.0	4553.109	1.0	1.0	15577.0	4046.2642	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17403.0	4045.0994	1.0	1.0	1.0	1.0	1175.0	256.8414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	124162.0	29081.99	
1597	38491.0	7444.2305	1.0	1.0	1.0	1.0	14545.0	3296.1619	1.0	1.0	18954.0	4553.718	1.0	1.0	15582.0	4046.8667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17306.0	4025.744	1.0	1.0	1.0	1.0	1142.0	248.742	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	124366.0	29125.771	
1598	38464.0	7438.887	1.0	1.0	1.0	1.0	14481.0	3280.6284	1.0	1.0	18955.0	4553.967	1.0	1.0	15596.0	4049.2517	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17220.0	4007.1877	1.0	1.0	1.0	1.0	1105.0	238.8362	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	124565.0	29172.496	
1599	38434.0	7431.485	1.0	1.0	1.0	1.0	14424.0	3265.7869	1.0	1.0	18958.0	4554.789	1.0	1.0	15607.0	4050.6992	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17130.0	3991.0708	1.0	1.0	1.0	1.0	1078.0	232.44283	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	124755.0	29214.99	
1600	38399.0	7425.23	1.0	1.0	1.0	1.0	14354.0	3249.1362	1.0	1.0	18963.0	4555.436	1.0	1.0	15614.0	4052.0024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17046.0	3973.72	1.0	1.0	1.0	1.0	1051.0	226.5244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	124959.0	29259.209	
1601	38373.0	7418.316	1.0	1.0	1.0	1.0	14286.0	3233.967	1.0	1.0	18964.0	4555.5576	1.0	1.0	15627.0	4054.4233	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16961.0	3957.7786	1.0	1.0	1.0	1.0	1014.0	218.09924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	125161.0	29303.104	
1602	38347.0	7413.1943	1.0	1.0	1.0	1.0	14227.0	3220.7466	1.0	1.0	18968.0	4556.08	1.0	1.0	15635.0	4054.6355	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16863.0	3938.813	1.0	1.0	1.0	1.0	981.0	211.21048	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	125365.0	29346.572	
1603	38315.0	7407.7515	1.0	1.0	1.0	1.0	14172.0	3209.2295	1.0	1.0	18974.0	4556.8105	1.0	1.0	15644.0	4055.6165	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16770.0	3921.0024	1.0	1.0	1.0	1.0	947.0	204.02074	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	125564.0	29386.82	
1604	38289.0	7403.057	1.0	1.0	1.0	1.0	14114.0	3196.3816	1.0	1.0	18974.0	4557.155	1.0	1.0	15647.0	4055.886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16678.0	3903.5352	1.0	1.0	1.0	1.0	918.0	198.7049	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	125766.0	29426.525	
1605	38262.0	7395.6064	1.0	1.0	1.0	1.0	14059.0	3183.0298	1.0	1.0	18974.0	4557.303	1.0	1.0	15655.0	4055.824	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16594.0	3888.157	1.0	1.0	1.0	1.0	886.0	192.33405	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	125956.0	29468.98	
1606	38233.0	7388.685	1.0	1.0	1.0	1.0	14006.0	3171.077	1.0	1.0	18973.0	4557.358	1.0	1.0	15660.0	4054.7717	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16503.0	3868.7778	1.0	1.0	1.0	1.0	857.0	186.23619	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	126154.0	29514.34	
1607	38208.0	7384.2256	1.0	1.0	1.0	1.0	13947.0	3157.5781	1.0	1.0	18974.0	4557.4824	1.0	1.0	15668.0	4055.0525	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16413.0	3850.9675	1.0	1.0	1.0	1.0	833.0	181.78285	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	126343.0	29554.16	
1608	38180.0	7378.808	1.0	1.0	1.0	1.0	13885.0	3144.048	1.0	1.0	18978.0	4558.1455	1.0	1.0	15670.0	4054.137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16327.0	3833.7288	1.0	1.0	1.0	1.0	799.0	174.20663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	126547.0	29598.174	
1609	38156.0	7373.7227	1.0	1.0	1.0	1.0	13820.0	3130.1978	1.0	1.0	18980.0	4558.752	1.0	1.0	15674.0	4053.4705	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16224.0	3812.8948	1.0	1.0	1.0	1.0	774.0	167.80148	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	126758.0	29644.41	
1610	38117.0	7365.858	1.0	1.0	1.0	1.0	13770.0	3120.8362	1.0	1.0	18986.0	4559.9355	1.0	1.0	15679.0	4053.1514	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16137.0	3794.2861	1.0	1.0	1.0	1.0	732.0	158.85457	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	126965.0	29688.307	
1611	38082.0	7357.245	1.0	1.0	1.0	1.0	13707.0	3106.4702	1.0	1.0	18989.0	4560.639	1.0	1.0	15681.0	4052.3726	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16041.0	3774.094	1.0	1.0	1.0	1.0	698.0	151.00638	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	127188.0	29739.404	
1612	38064.0	7354.7505	1.0	1.0	1.0	1.0	13645.0	3093.8516	1.0	1.0	18992.0	4561.171	1.0	1.0	15683.0	4051.2769	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15963.0	3757.9749	1.0	1.0	1.0	1.0	668.0	144.00858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	127371.0	29778.19	
1613	38048.0	7352.3755	1.0	1.0	1.0	1.0	13594.0	3083.1702	1.0	1.0	18994.0	4561.413	1.0	1.0	15684.0	4049.0632	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15866.0	3736.6826	1.0	1.0	1.0	1.0	641.0	138.13084	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	127559.0	29820.396	
1614	38012.0	7344.4404	1.0	1.0	1.0	1.0	13525.0	3067.6775	1.0	1.0	18998.0	4562.463	1.0	1.0	15681.0	4047.3186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15802.0	3722.9248	1.0	1.0	1.0	1.0	621.0	134.59555	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	127747.0	29861.814	
1615	37992.0	7340.345	1.0	1.0	1.0	1.0	13479.0	3058.1326	1.0	1.0	18998.0	4562.463	1.0	1.0	15681.0	4045.5305	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15707.0	3704.3362	1.0	1.0	1.0	1.0	601.0	130.73839	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	127928.0	29899.691	
1616	37963.0	7335.647	1.0	1.0	1.0	1.0	13430.0	3047.8022	1.0	1.0	19004.0	4563.1357	1.0	1.0	15683.0	4045.3408	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15635.0	3688.4978	1.0	1.0	1.0	1.0	572.0	124.422295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	128099.0	29936.41	
1617	37942.0	7329.22	1.0	1.0	1.0	1.0	13378.0	3037.3184	1.0	1.0	19008.0	4563.8843	1.0	1.0	15675.0	4042.9668	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15547.0	3670.4849	1.0	1.0	1.0	1.0	550.0	119.98164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	128286.0	29977.389	
1618	37913.0	7323.852	1.0	1.0	1.0	1.0	13307.0	3021.7554	1.0	1.0	19011.0	4564.3916	1.0	1.0	15669.0	4040.3687	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15475.0	3654.4963	1.0	1.0	1.0	1.0	533.0	115.2721	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	128478.0	30021.107	
1619	37880.0	7317.9497	1.0	1.0	1.0	1.0	13252.0	3010.7207	1.0	1.0	19014.0	4564.5894	1.0	1.0	15658.0	4036.3784	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15387.0	3636.019	1.0	1.0	1.0	1.0	515.0	111.326645	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	128680.0	30064.244	
1620	37860.0	7313.998	1.0	1.0	1.0	1.0	13196.0	2998.8022	1.0	1.0	19018.0	4565.073	1.0	1.0	15650.0	4031.6152	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15290.0	3614.2834	1.0	1.0	1.0	1.0	488.0	105.11636	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	128884.0	30112.342	
1621	37828.0	7306.0996	1.0	1.0	1.0	1.0	13130.0	2984.1982	1.0	1.0	19022.0	4565.892	1.0	1.0	15651.0	4031.208	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15203.0	3596.0015	1.0	1.0	1.0	1.0	467.0	100.91002	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	129085.0	30156.922	
1622	37792.0	7300.0894	1.0	1.0	1.0	1.0	13059.0	2969.2559	1.0	1.0	19025.0	4566.8013	1.0	1.0	15645.0	4029.3152	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15104.0	3574.9807	1.0	1.0	1.0	1.0	446.0	96.37346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	129315.0	30204.416	
1623	37765.0	7296.115	1.0	1.0	1.0	1.0	13006.0	2958.903	1.0	1.0	19027.0	4567.0933	1.0	1.0	15640.0	4026.9194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14994.0	3549.0574	1.0	1.0	1.0	1.0	427.0	92.05352	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	129527.0	30251.08	
1624	37735.0	7290.235	1.0	1.0	1.0	1.0	12940.0	2947.0398	1.0	1.0	19031.0	4567.6187	1.0	1.0	15632.0	4022.8804	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14906.0	3529.4836	1.0	1.0	1.0	1.0	407.0	87.6557	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	129735.0	30296.312	
1625	37704.0	7285.6997	1.0	1.0	1.0	1.0	12879.0	2933.35	1.0	1.0	19035.0	4567.8657	1.0	1.0	15628.0	4020.7808	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14815.0	3506.542	1.0	1.0	1.0	1.0	391.0	84.03111	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	129934.0	30342.951	
1626	37672.0	7278.516	1.0	1.0	1.0	1.0	12820.0	2920.9626	1.0	1.0	19038.0	4568.476	1.0	1.0	15623.0	4018.5476	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14715.0	3483.2427	1.0	1.0	1.0	1.0	368.0	78.9425	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	130150.0	30392.545	
1627	37645.0	7273.916	1.0	1.0	1.0	1.0	12764.0	2909.771	1.0	1.0	19040.0	4568.82	1.0	1.0	15609.0	4014.0894	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14641.0	3466.5986	1.0	1.0	1.0	1.0	356.0	76.80602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	130331.0	30431.227	
1628	37617.0	7269.1885	1.0	1.0	1.0	1.0	12696.0	2894.0994	1.0	1.0	19047.0	4569.5825	1.0	1.0	15594.0	4009.0886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14554.0	3446.1616	1.0	1.0	1.0	1.0	338.0	73.57536	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	130540.0	30479.545	
1629	37585.0	7263.1753	1.0	1.0	1.0	1.0	12634.0	2880.3718	1.0	1.0	19052.0	4570.5244	1.0	1.0	15597.0	4009.415	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14455.0	3423.3496	1.0	1.0	1.0	1.0	319.0	69.53412	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	130744.0	30524.865	
1630	37566.0	7259.334	1.0	1.0	1.0	1.0	12588.0	2870.9863	1.0	1.0	19053.0	4571.018	1.0	1.0	15588.0	4006.686	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14369.0	3404.7188	1.0	1.0	1.0	1.0	309.0	67.772095	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	130913.0	30560.713	
1631	37544.0	7255.4116	1.0	1.0	1.0	1.0	12526.0	2859.8381	1.0	1.0	19055.0	4571.613	1.0	1.0	15577.0	4003.1006	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14285.0	3385.276	1.0	1.0	1.0	1.0	289.0	63.110226	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	131110.0	30602.873	
1632	37511.0	7248.8	1.0	1.0	1.0	1.0	12475.0	2848.8787	1.0	1.0	19056.0	4571.694	1.0	1.0	15563.0	3997.9512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14202.0	3366.5095	1.0	1.0	1.0	1.0	281.0	61.65444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	131298.0	30645.762	
1633	37488.0	7245.279	1.0	1.0	1.0	1.0	12409.0	2833.949	1.0	1.0	19062.0	4573.3306	1.0	1.0	15548.0	3991.423	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14109.0	3344.3438	1.0	1.0	1.0	1.0	266.0	58.06611	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	131504.0	30694.867	
1634	37472.0	7242.068	1.0	1.0	1.0	1.0	12346.0	2820.2273	1.0	1.0	19066.0	4574.071	1.0	1.0	15530.0	3985.4763	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14002.0	3318.998	1.0	1.0	1.0	1.0	248.0	53.69257	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	131722.0	30746.727	
1635	37455.0	7238.1934	1.0	1.0	1.0	1.0	12277.0	2805.692	1.0	1.0	19069.0	4574.4497	1.0	1.0	15513.0	3979.4348	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13911.0	3296.8728	1.0	1.0	1.0	1.0	233.0	50.607445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	131928.0	30796.004	
1636	37418.0	7230.575	1.0	1.0	1.0	1.0	12216.0	2793.4543	1.0	1.0	19074.0	4575.3525	1.0	1.0	15503.0	3977.051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13825.0	3274.7708	1.0	1.0	1.0	1.0	210.0	45.692566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	132140.0	30844.36	
1637	37367.0	7219.615	1.0	1.0	1.0	1.0	12153.0	2780.9844	1.0	1.0	19079.0	4576.7666	1.0	1.0	15488.0	3973.0989	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13736.0	3252.6543	1.0	1.0	1.0	1.0	191.0	41.687748	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	132372.0	30896.455	
1638	37338.0	7213.141	1.0	1.0	1.0	1.0	12082.0	2766.7346	1.0	1.0	19081.0	4577.2524	1.0	1.0	15473.0	3967.1838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13655.0	3232.6206	1.0	1.0	1.0	1.0	176.0	38.819595	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	132581.0	30945.518	
