SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 20
recruit_likeliness = 0.001
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	
1838	28492.0	5499.874	1.0	1.0	39849.0	9630.475	1.0	1.0	78118.0	18080.742	1.0	1.0	4919.0	1277.6962	1.0	1.0	1.0	1.0	7415.0	1684.5736	55955.0	13017.685	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15638.0	3549.9421	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1839	28468.0	5496.332	1.0	1.0	39867.0	9633.7	1.0	1.0	78212.0	18104.941	1.0	1.0	4869.0	1262.231	1.0	1.0	1.0	1.0	7321.0	1662.5676	56017.0	13032.251	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15632.0	3548.9607	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1840	28442.0	5492.338	1.0	1.0	39886.0	9636.873	1.0	1.0	78317.0	18132.828	1.0	1.0	4811.0	1244.3044	1.0	1.0	1.0	1.0	7227.0	1638.4503	56080.0	13049.076	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15623.0	3547.1143	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1841	28429.0	5488.1177	1.0	1.0	39898.0	9639.2	1.0	1.0	78413.0	18158.955	1.0	1.0	4767.0	1230.2838	1.0	1.0	1.0	1.0	7126.0	1613.7096	56134.0	13064.262	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15619.0	3546.455	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1842	28409.0	5484.8384	1.0	1.0	39910.0	9640.779	1.0	1.0	78507.0	18184.217	1.0	1.0	4714.0	1214.0371	1.0	1.0	1.0	1.0	7038.0	1592.101	56196.0	13079.22	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15612.0	3545.7925	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1843	28382.0	5479.2593	1.0	1.0	39930.0	9645.148	1.0	1.0	78596.0	18208.324	1.0	1.0	4667.0	1199.0428	1.0	1.0	1.0	1.0	6937.0	1567.0	56264.0	13097.155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15610.0	3545.061	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1844	28363.0	5475.566	1.0	1.0	39945.0	9647.388	1.0	1.0	78688.0	18232.559	1.0	1.0	4616.0	1183.316	1.0	1.0	1.0	1.0	6847.0	1545.6885	56323.0	13111.819	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15604.0	3544.657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1845	28345.0	5472.575	1.0	1.0	39960.0	9650.589	1.0	1.0	78761.0	18251.395	1.0	1.0	4580.0	1172.3187	1.0	1.0	1.0	1.0	6766.0	1526.5444	56382.0	13125.119	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15592.0	3542.4475	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1846	28336.0	5471.259	1.0	1.0	39972.0	9653.469	1.0	1.0	78850.0	18275.328	1.0	1.0	4537.0	1158.5056	1.0	1.0	1.0	1.0	6663.0	1501.9126	56446.0	13139.862	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15582.0	3540.6624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1847	28316.0	5467.094	1.0	1.0	39987.0	9656.251	1.0	1.0	78940.0	18300.375	1.0	1.0	4481.0	1141.6202	1.0	1.0	1.0	1.0	6575.0	1480.0806	56511.0	13156.109	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15576.0	3539.474	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1848	28300.0	5464.161	1.0	1.0	40007.0	9659.347	1.0	1.0	79040.0	18324.96	1.0	1.0	4430.0	1127.847	1.0	1.0	1.0	1.0	6478.0	1456.0421	56573.0	13172.295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15558.0	3536.3564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1849	28278.0	5459.381	1.0	1.0	40023.0	9663.1875	1.0	1.0	79122.0	18346.277	1.0	1.0	4385.0	1114.4774	1.0	1.0	1.0	1.0	6396.0	1434.71	56631.0	13188.644	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15551.0	3534.333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1850	28250.0	5454.2827	1.0	1.0	40047.0	9666.467	1.0	1.0	79204.0	18367.879	1.0	1.0	4336.0	1100.7389	1.0	1.0	1.0	1.0	6331.0	1418.8281	56678.0	13200.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15540.0	3532.708	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1851	28235.0	5451.875	1.0	1.0	40067.0	9670.718	1.0	1.0	79281.0	18386.832	1.0	1.0	4296.0	1089.6722	1.0	1.0	1.0	1.0	6241.0	1398.6301	56739.0	13213.669	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15527.0	3529.6074	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1852	28214.0	5447.655	1.0	1.0	40080.0	9673.768	1.0	1.0	79352.0	18403.758	1.0	1.0	4261.0	1080.9458	1.0	1.0	1.0	1.0	6160.0	1379.5834	56798.0	13227.362	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15521.0	3527.9377	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1853	28199.0	5446.1357	1.0	1.0	40093.0	9676.113	1.0	1.0	79429.0	18423.666	1.0	1.0	4213.0	1067.0345	1.0	1.0	1.0	1.0	6073.0	1358.6013	56863.0	13242.035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15516.0	3527.424	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1854	28163.0	5438.275	1.0	1.0	40106.0	9679.41	1.0	1.0	79514.0	18445.504	1.0	1.0	4174.0	1055.5353	1.0	1.0	1.0	1.0	5972.0	1334.6761	56944.0	13261.529	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15513.0	3526.0898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1855	28138.0	5433.137	1.0	1.0	40126.0	9683.671	1.0	1.0	79602.0	18467.727	1.0	1.0	4134.0	1043.6501	1.0	1.0	1.0	1.0	5862.0	1309.4982	57024.0	13280.098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15500.0	3523.2412	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1856	28125.0	5433.6406	1.0	1.0	40144.0	9686.994	1.0	1.0	79684.0	18488.611	1.0	1.0	4086.0	1029.1823	1.0	1.0	1.0	1.0	5781.0	1289.5686	57076.0	13291.98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15490.0	3521.0442	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1857	28096.0	5427.5044	1.0	1.0	40160.0	9690.416	1.0	1.0	79765.0	18509.373	1.0	1.0	4048.0	1017.8639	1.0	1.0	1.0	1.0	5698.0	1270.2695	57138.0	13306.193	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15481.0	3519.4094	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1858	28083.0	5424.9185	1.0	1.0	40177.0	9694.727	1.0	1.0	79841.0	18529.275	1.0	1.0	4010.0	1006.27014	1.0	1.0	1.0	1.0	5618.0	1252.3761	57184.0	13316.294	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15473.0	3517.175	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1859	28053.0	5419.5586	1.0	1.0	40193.0	9698.212	1.0	1.0	79928.0	18549.363	1.0	1.0	3973.0	996.79535	1.0	1.0	1.0	1.0	5531.0	1232.1721	57246.0	13329.981	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15462.0	3514.9548	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1860	28026.0	5413.6846	1.0	1.0	40216.0	9703.209	1.0	1.0	80017.0	18570.297	1.0	1.0	3925.0	985.0119	1.0	1.0	1.0	1.0	5449.0	1213.2102	57305.0	13343.723	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15448.0	3511.9045	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1861	27995.0	5409.252	1.0	1.0	40231.0	9706.317	1.0	1.0	80118.0	18594.818	1.0	1.0	3868.0	968.68726	1.0	1.0	1.0	1.0	5361.0	1193.382	57364.0	13356.552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15449.0	3512.0305	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1862	27984.0	5408.1055	1.0	1.0	40239.0	9708.36	1.0	1.0	80216.0	18619.006	1.0	1.0	3815.0	953.7847	1.0	1.0	1.0	1.0	5267.0	1172.2706	57413.0	13366.977	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15452.0	3512.5361	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1863	27947.0	5399.7627	1.0	1.0	40253.0	9710.444	1.0	1.0	80302.0	18638.764	1.0	1.0	3770.0	942.05426	1.0	1.0	1.0	1.0	5201.0	1159.0867	57476.0	13381.348	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15437.0	3509.5747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1864	27935.0	5398.9136	1.0	1.0	40270.0	9714.881	1.0	1.0	80392.0	18658.58	1.0	1.0	3727.0	930.9928	1.0	1.0	1.0	1.0	5101.0	1137.9742	57543.0	13394.495	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15418.0	3505.1956	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1865	27904.0	5392.338	1.0	1.0	40302.0	9721.121	1.0	1.0	80484.0	18681.13	1.0	1.0	3681.0	917.4805	1.0	1.0	1.0	1.0	5028.0	1121.3049	57590.0	13406.389	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15397.0	3501.265	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1866	27882.0	5387.9966	1.0	1.0	40314.0	9723.862	1.0	1.0	80568.0	18700.615	1.0	1.0	3637.0	905.8033	1.0	1.0	1.0	1.0	4951.0	1104.2562	57648.0	13419.966	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15386.0	3498.5298	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1867	27853.0	5381.386	1.0	1.0	40330.0	9727.032	1.0	1.0	80664.0	18725.47	1.0	1.0	3586.0	891.88226	1.0	1.0	1.0	1.0	4889.0	1090.7509	57687.0	13427.907	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15377.0	3496.595	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1868	27839.0	5379.078	1.0	1.0	40346.0	9730.2	1.0	1.0	80749.0	18746.46	1.0	1.0	3539.0	877.6882	1.0	1.0	1.0	1.0	4804.0	1070.8066	57739.0	13441.28	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15370.0	3495.5034	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1869	27812.0	5373.503	1.0	1.0	40356.0	9732.429	1.0	1.0	80835.0	18766.643	1.0	1.0	3494.0	866.3897	1.0	1.0	1.0	1.0	4737.0	1055.9601	57787.0	13452.061	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15365.0	3494.0535	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1870	27795.0	5369.4946	1.0	1.0	40375.0	9736.666	1.0	1.0	80912.0	18784.756	1.0	1.0	3440.0	851.93774	1.0	1.0	1.0	1.0	4668.0	1041.4724	57842.0	13464.701	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15354.0	3492.0144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1871	27771.0	5364.6157	1.0	1.0	40381.0	9738.253	1.0	1.0	81009.0	18808.598	1.0	1.0	3395.0	838.5329	1.0	1.0	1.0	1.0	4577.0	1021.26117	57900.0	13478.425	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15353.0	3491.3599	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1872	27759.0	5363.2544	1.0	1.0	40389.0	9739.414	1.0	1.0	81086.0	18826.738	1.0	1.0	3339.0	823.26587	1.0	1.0	1.0	1.0	4498.0	1003.36865	57960.0	13493.145	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15355.0	3491.8564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1873	27744.0	5360.0947	1.0	1.0	40401.0	9742.703	1.0	1.0	81160.0	18844.447	1.0	1.0	3295.0	812.49567	1.0	1.0	1.0	1.0	4422.0	984.7672	58013.0	13506.677	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15351.0	3489.8755	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1874	27730.0	5358.4644	1.0	1.0	40408.0	9744.899	1.0	1.0	81245.0	18863.766	1.0	1.0	3237.0	798.23126	1.0	1.0	1.0	1.0	4354.0	968.91626	58061.0	13517.474	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15351.0	3489.314	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1875	27714.0	5356.5337	1.0	1.0	40417.0	9746.517	1.0	1.0	81321.0	18881.787	1.0	1.0	3188.0	785.1484	1.0	1.0	1.0	1.0	4288.0	954.683	58105.0	13526.575	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15353.0	3489.8154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1876	27693.0	5351.584	1.0	1.0	40434.0	9750.291	1.0	1.0	81398.0	18899.959	1.0	1.0	3138.0	772.1775	1.0	1.0	1.0	1.0	4233.0	943.1839	58146.0	13535.595	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15344.0	3488.2761	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1877	27678.0	5349.323	1.0	1.0	40451.0	9754.328	1.0	1.0	81489.0	18920.041	1.0	1.0	3087.0	759.29803	1.0	1.0	1.0	1.0	4156.0	928.576	58195.0	13544.601	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15330.0	3484.8994	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1878	27661.0	5346.7324	1.0	1.0	40462.0	9756.676	1.0	1.0	81570.0	18938.982	1.0	1.0	3039.0	746.4869	1.0	1.0	1.0	1.0	4092.0	915.33234	58236.0	13553.013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15326.0	3483.8389	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1879	27637.0	5342.2266	1.0	1.0	40470.0	9759.27	1.0	1.0	81650.0	18957.121	1.0	1.0	2994.0	734.61926	1.0	1.0	1.0	1.0	4017.0	900.28735	58297.0	13566.375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15321.0	3481.1594	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1880	27623.0	5339.688	1.0	1.0	40491.0	9763.116	1.0	1.0	81730.0	18976.736	1.0	1.0	2937.0	718.61206	1.0	1.0	1.0	1.0	3960.0	887.399	58328.0	13574.281	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15317.0	3481.227	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1881	27600.0	5334.867	1.0	1.0	40506.0	9766.358	1.0	1.0	81816.0	18997.719	1.0	1.0	2881.0	704.2973	1.0	1.0	1.0	1.0	3903.0	875.2522	58370.0	13582.517	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15309.0	3479.697	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1882	27577.0	5332.341	1.0	1.0	40517.0	9769.7705	1.0	1.0	81897.0	19016.768	1.0	1.0	2829.0	689.2424	1.0	1.0	1.0	1.0	3838.0	862.4797	58424.0	13592.319	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15303.0	3477.7886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1883	27553.0	5328.4956	1.0	1.0	40532.0	9772.0625	1.0	1.0	81979.0	19036.777	1.0	1.0	2779.0	675.2276	1.0	1.0	1.0	1.0	3776.0	850.3124	58468.0	13600.735	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15298.0	3477.0884	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1884	27533.0	5323.4927	1.0	1.0	40543.0	9775.158	1.0	1.0	82067.0	19059.572	1.0	1.0	2728.0	661.2741	1.0	1.0	1.0	1.0	3711.0	837.4251	58513.0	13608.996	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15290.0	3474.7783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1885	27514.0	5318.2944	1.0	1.0	40555.0	9778.41	1.0	1.0	82152.0	19080.914	1.0	1.0	2677.0	647.8443	1.0	1.0	1.0	1.0	3648.0	824.8771	58548.0	13615.502	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15291.0	3474.8384	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1886	27500.0	5317.098	1.0	1.0	40569.0	9782.902	1.0	1.0	82222.0	19099.062	1.0	1.0	2637.0	635.75616	1.0	1.0	1.0	1.0	3595.0	812.95764	58582.0	13621.952	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15280.0	3470.952	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1887	27472.0	5312.7827	1.0	1.0	40590.0	9786.729	1.0	1.0	82298.0	19115.91	1.0	1.0	2589.0	623.8587	1.0	1.0	1.0	1.0	3539.0	801.46967	58623.0	13629.634	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15274.0	3470.2898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1888	27459.0	5310.1787	1.0	1.0	40605.0	9791.265	1.0	1.0	82360.0	19131.51	1.0	1.0	2546.0	611.55505	1.0	1.0	1.0	1.0	3476.0	788.46185	58670.0	13639.815	1.0	1.0	1.0	1.0	2.0	1.3551145	1.0	1.0	1.0	1.0	15269.0	3467.897	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1889	27444.0	5306.005	1.0	1.0	40624.0	9795.146	1.0	1.0	82434.0	19150.654	1.0	1.0	2486.0	596.62585	1.0	1.0	1.0	1.0	3421.0	777.0142	58710.0	13648.085	1.0	1.0	1.0	1.0	3.0	1.7019985	1.0	1.0	1.0	1.0	15265.0	3466.8188	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1890	27435.0	5302.765	1.0	1.0	40639.0	9798.489	1.0	1.0	82496.0	19166.701	1.0	1.0	2440.0	585.0043	1.0	1.0	1.0	1.0	3369.0	766.16437	58746.0	13656.333	1.0	1.0	1.0	1.0	3.0	1.7019985	1.0	1.0	1.0	1.0	15259.0	3464.8984	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1891	27410.0	5296.977	1.0	1.0	40653.0	9801.302	1.0	1.0	82571.0	19187.584	1.0	1.0	2391.0	570.5096	1.0	1.0	1.0	1.0	3310.0	753.5314	58792.0	13665.336	1.0	1.0	1.0	1.0	4.0	2.056735	1.0	1.0	1.0	1.0	15256.0	3464.7654	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1892	27388.0	5292.568	1.0	1.0	40667.0	9804.692	1.0	1.0	82648.0	19206.047	1.0	1.0	2337.0	555.77716	1.0	1.0	1.0	1.0	3249.0	741.3459	58833.0	13673.984	1.0	1.0	1.0	1.0	5.0	2.3454587	1.0	1.0	1.0	1.0	15260.0	3465.2983	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1893	27363.0	5287.5474	1.0	1.0	40682.0	9808.855	1.0	1.0	82716.0	19221.486	1.0	1.0	2297.0	544.96216	1.0	1.0	1.0	1.0	3184.0	729.6872	58887.0	13684.208	1.0	1.0	1.0	1.0	6.0	2.644543	1.0	1.0	1.0	1.0	15252.0	3462.662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1894	27347.0	5284.0166	1.0	1.0	40704.0	9812.809	1.0	1.0	82784.0	19239.34	1.0	1.0	2252.0	531.8258	1.0	1.0	1.0	1.0	3124.0	717.35614	58929.0	13693.516	1.0	1.0	1.0	1.0	6.0	2.644543	1.0	1.0	1.0	1.0	15241.0	3460.5498	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1895	27325.0	5280.288	1.0	1.0	40725.0	9816.783	1.0	1.0	82854.0	19255.998	1.0	1.0	2204.0	519.052	1.0	1.0	1.0	1.0	3067.0	705.10803	58973.0	13702.861	1.0	1.0	1.0	1.0	12.0	4.663532	1.0	1.0	1.0	1.0	15227.0	3457.3008	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1896	27301.0	5275.63	1.0	1.0	40731.0	9817.015	1.0	1.0	82927.0	19272.852	1.0	1.0	2158.0	506.38025	1.0	1.0	1.0	1.0	3006.0	692.63654	59022.0	13714.498	1.0	1.0	1.0	1.0	16.0	5.975432	1.0	1.0	1.0	1.0	15226.0	3457.0679	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1897	27285.0	5271.7544	1.0	1.0	40744.0	9821.785	1.0	1.0	82995.0	19290.39	1.0	1.0	2114.0	494.57626	1.0	1.0	1.0	1.0	2954.0	681.33514	59063.0	13723.194	1.0	1.0	1.0	1.0	19.0	6.94889	1.0	1.0	1.0	1.0	15213.0	3452.071	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1898	27271.0	5269.351	1.0	1.0	40759.0	9824.192	1.0	1.0	83056.0	19305.215	1.0	1.0	2067.0	482.11545	1.0	1.0	1.0	1.0	2901.0	671.15686	59106.0	13731.276	1.0	1.0	1.0	1.0	22.0	7.93201	1.0	1.0	1.0	1.0	15205.0	3450.8135	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1899	27247.0	5264.17	1.0	1.0	40776.0	9827.372	1.0	1.0	83126.0	19320.982	1.0	1.0	2015.0	469.4815	1.0	1.0	1.0	1.0	2835.0	658.11816	59166.0	13743.725	1.0	1.0	1.0	1.0	24.0	8.624291	1.0	1.0	1.0	1.0	15198.0	3449.581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1900	27230.0	5261.1943	1.0	1.0	40784.0	9829.649	1.0	1.0	83197.0	19337.855	1.0	1.0	1962.0	455.76465	1.0	1.0	1.0	1.0	2783.0	647.92175	59215.0	13752.867	1.0	1.0	1.0	1.0	27.0	9.624623	1.0	1.0	1.0	1.0	15189.0	3447.182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1901	27208.0	5257.6304	1.0	1.0	40807.0	9835.264	1.0	1.0	83266.0	19353.984	1.0	1.0	1909.0	441.07413	1.0	1.0	1.0	1.0	2732.0	637.7202	59260.0	13762.719	1.0	1.0	1.0	1.0	31.0	10.806803	1.0	1.0	1.0	1.0	15174.0	3442.855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1902	27192.0	5255.3916	1.0	1.0	40818.0	9837.767	1.0	1.0	83322.0	19367.588	1.0	1.0	1865.0	430.03635	1.0	1.0	1.0	1.0	2676.0	626.6837	59306.0	13771.17	1.0	1.0	1.0	1.0	34.0	11.733116	1.0	1.0	1.0	1.0	15174.0	3441.684	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1903	27176.0	5252.1616	1.0	1.0	40834.0	9843.282	1.0	1.0	83390.0	19384.938	1.0	1.0	1809.0	414.804	1.0	1.0	1.0	1.0	2623.0	614.2657	59360.0	13783.305	1.0	1.0	1.0	1.0	37.0	12.566048	1.0	1.0	1.0	1.0	15158.0	3436.7253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1904	27159.0	5249.1016	1.0	1.0	40843.0	9845.973	1.0	1.0	83459.0	19402.686	1.0	1.0	1765.0	403.46262	1.0	1.0	1.0	1.0	2571.0	602.0127	59400.0	13791.594	1.0	1.0	1.0	1.0	39.0	13.045714	1.0	1.0	1.0	1.0	15151.0	3434.1765	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1905	27147.0	5246.423	1.0	1.0	40852.0	9847.654	1.0	1.0	83525.0	19417.607	1.0	1.0	1718.0	392.08524	1.0	1.0	1.0	1.0	2523.0	591.518	59433.0	13799.626	1.0	1.0	1.0	1.0	40.0	13.342629	1.0	1.0	1.0	1.0	15149.0	3433.795	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1906	27127.0	5242.686	1.0	1.0	40865.0	9851.1	1.0	1.0	83607.0	19437.004	1.0	1.0	1662.0	377.52844	1.0	1.0	1.0	1.0	2477.0	581.86035	59462.0	13805.48	1.0	1.0	1.0	1.0	46.0	15.154341	1.0	1.0	1.0	1.0	15141.0	3431.2422	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1907	27099.0	5237.5015	1.0	1.0	40877.0	9852.865	1.0	1.0	83691.0	19457.43	1.0	1.0	1605.0	363.40262	1.0	1.0	1.0	1.0	2434.0	571.34595	59499.0	13813.558	1.0	1.0	1.0	1.0	51.0	16.355043	1.0	1.0	1.0	1.0	15131.0	3429.5945	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1908	27076.0	5233.242	1.0	1.0	40881.0	9854.575	1.0	1.0	83759.0	19473.633	1.0	1.0	1566.0	353.503	1.0	1.0	1.0	1.0	2387.0	561.7637	59535.0	13820.7	1.0	1.0	1.0	1.0	55.0	17.48256	1.0	1.0	1.0	1.0	15128.0	3427.1506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
