SIMULATION PARAMETERS:
n = 225
m = 400
k = 1
p = 5
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.033333335

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
719	421.0	76.171	1.0	1.0	32123.0	6818.786	1.0	1.0	22617.0	5288.161	34837.0	7631.9893	
720	416.0	75.39311	1.0	1.0	32117.0	6816.618	1.0	1.0	22598.0	5285.0425	34867.0	7638.053	
721	415.0	75.277756	1.0	1.0	32111.0	6814.747	1.0	1.0	22576.0	5282.1045	34896.0	7642.979	
722	407.0	73.5877	1.0	1.0	32111.0	6814.2363	1.0	1.0	22555.0	5279.131	34925.0	7648.1553	
723	404.0	72.949295	1.0	1.0	32111.0	6813.832	1.0	1.0	22540.0	5276.3076	34943.0	7652.023	
724	402.0	72.479515	1.0	1.0	32104.0	6811.884	1.0	1.0	22520.0	5273.7095	34972.0	7657.0376	
725	396.0	70.93055	1.0	1.0	32100.0	6810.3843	1.0	1.0	22501.0	5271.4185	35001.0	7662.377	
726	392.0	69.77193	1.0	1.0	32097.0	6809.459	1.0	1.0	22485.0	5269.8247	35024.0	7666.056	
727	387.0	68.95791	1.0	1.0	32092.0	6808.1455	1.0	1.0	22469.0	5267.2583	35050.0	7670.7505	
728	380.0	67.73888	1.0	1.0	32086.0	6806.4404	1.0	1.0	22452.0	5264.9443	35080.0	7675.9893	
729	377.0	67.311264	1.0	1.0	32079.0	6804.5063	1.0	1.0	22437.0	5263.334	35105.0	7679.9614	
730	372.0	66.28877	1.0	1.0	32073.0	6803.0283	1.0	1.0	22422.0	5261.578	35131.0	7684.2173	
731	371.0	66.210594	1.0	1.0	32066.0	6801.306	1.0	1.0	22398.0	5257.7188	35163.0	7689.8774	
732	366.0	65.181175	1.0	1.0	32064.0	6800.1323	1.0	1.0	22376.0	5254.722	35192.0	7695.0747	
733	365.0	65.15416	1.0	1.0	32059.0	6798.64	1.0	1.0	22357.0	5251.8193	35217.0	7699.498	
734	361.0	63.85744	1.0	1.0	32053.0	6797.089	1.0	1.0	22338.0	5249.818	35246.0	7704.3477	
735	358.0	63.094547	1.0	1.0	32048.0	6795.846	1.0	1.0	22321.0	5247.5713	35271.0	7708.5996	
736	351.0	62.443928	1.0	1.0	32045.0	6794.5	1.0	1.0	22305.0	5245.1577	35297.0	7713.01	
737	348.0	62.25184	1.0	1.0	32039.0	6792.6406	1.0	1.0	22287.0	5242.2617	35324.0	7717.956	
738	346.0	61.791656	1.0	1.0	32032.0	6790.6763	1.0	1.0	22268.0	5239.743	35352.0	7722.899	
739	342.0	61.33376	1.0	1.0	32029.0	6789.7974	1.0	1.0	22249.0	5236.4443	35378.0	7727.5327	
740	338.0	60.68878	1.0	1.0	32022.0	6787.768	1.0	1.0	22231.0	5233.717	35407.0	7732.9346	
741	336.0	60.151546	1.0	1.0	32016.0	6786.8306	1.0	1.0	22209.0	5230.6562	35437.0	7737.469	
742	333.0	59.777042	1.0	1.0	32015.0	6786.5396	1.0	1.0	22189.0	5227.5947	35461.0	7741.1953	
743	331.0	59.540165	1.0	1.0	32007.0	6784.6826	1.0	1.0	22171.0	5225.4233	35489.0	7745.4595	
744	330.0	59.423035	1.0	1.0	32004.0	6783.6216	1.0	1.0	22155.0	5222.5347	35509.0	7749.5273	
745	326.0	58.75749	1.0	1.0	31999.0	6782.1006	1.0	1.0	22137.0	5219.9067	35536.0	7754.3438	
746	320.0	57.749733	1.0	1.0	31994.0	6780.4897	1.0	1.0	22118.0	5217.072	35566.0	7759.7983	
747	316.0	56.73215	1.0	1.0	31991.0	6779.7695	1.0	1.0	22099.0	5214.031	35592.0	7764.578	
748	305.0	54.626003	1.0	1.0	31987.0	6778.455	1.0	1.0	22084.0	5210.9873	35622.0	7771.0425	
749	301.0	54.052925	1.0	1.0	31982.0	6777.0728	1.0	1.0	22067.0	5208.2495	35648.0	7775.7354	
750	298.0	53.383343	1.0	1.0	31975.0	6775.3438	1.0	1.0	22047.0	5203.889	35678.0	7782.494	
751	296.0	53.15312	1.0	1.0	31968.0	6773.839	1.0	1.0	22024.0	5199.9033	35710.0	7788.216	
752	291.0	52.430813	1.0	1.0	31963.0	6772.831	1.0	1.0	22000.0	5195.3755	35744.0	7794.474	
753	285.0	51.536224	1.0	1.0	31958.0	6771.3364	1.0	1.0	21986.0	5192.5674	35769.0	7799.6694	
754	285.0	51.536224	1.0	1.0	31951.0	6770.061	1.0	1.0	21969.0	5189.3096	35793.0	7804.2007	
755	283.0	51.141438	1.0	1.0	31941.0	6768.0864	1.0	1.0	21955.0	5187.4985	35819.0	7808.382	
756	281.0	50.68295	1.0	1.0	31937.0	6767.302	1.0	1.0	21939.0	5184.492	35841.0	7812.633	
757	277.0	50.04313	1.0	1.0	31934.0	6766.5215	1.0	1.0	21925.0	5181.841	35862.0	7816.7036	
758	274.0	49.194748	1.0	1.0	31929.0	6765.81	1.0	1.0	21904.0	5177.931	35891.0	7822.1743	
759	272.0	48.896942	1.0	1.0	31924.0	6764.715	1.0	1.0	21882.0	5174.546	35920.0	7826.9517	
760	269.0	48.33313	1.0	1.0	31919.0	6763.826	1.0	1.0	21863.0	5172.112	35947.0	7830.841	
761	265.0	47.285156	1.0	1.0	31915.0	6763.0894	1.0	1.0	21839.0	5168.1514	35979.0	7836.5864	
762	264.0	46.844143	1.0	1.0	31907.0	6761.5024	1.0	1.0	21810.0	5162.159	36017.0	7844.604	
763	260.0	46.40111	1.0	1.0	31903.0	6760.6724	1.0	1.0	21789.0	5157.7354	36046.0	7850.302	
764	260.0	46.40111	1.0	1.0	31894.0	6758.703	1.0	1.0	21769.0	5153.9834	36075.0	7856.0215	
765	257.0	46.14563	1.0	1.0	31888.0	6757.1025	1.0	1.0	21744.0	5148.929	36109.0	7862.9316	
766	254.0	45.466805	1.0	1.0	31882.0	6756.136	1.0	1.0	21722.0	5144.632	36140.0	7868.8735	
767	253.0	45.353256	1.0	1.0	31874.0	6754.6997	1.0	1.0	21700.0	5140.411	36171.0	7874.6445	
768	248.0	44.40198	1.0	1.0	31871.0	6753.7417	1.0	1.0	21676.0	5135.6333	36203.0	7881.332	
769	246.0	44.047398	1.0	1.0	31866.0	6752.5166	1.0	1.0	21654.0	5131.203	36232.0	7887.341	
770	244.0	43.75281	1.0	1.0	31864.0	6751.9736	1.0	1.0	21636.0	5128.0947	36254.0	7891.287	
771	241.0	43.431217	1.0	1.0	31860.0	6750.937	1.0	1.0	21613.0	5124.3926	36284.0	7896.349	
772	236.0	42.198784	1.0	1.0	31854.0	6749.8325	1.0	1.0	21594.0	5121.6865	36314.0	7901.3936	
773	234.0	41.73444	1.0	1.0	31847.0	6748.6807	1.0	1.0	21566.0	5117.142	36351.0	7907.557	
774	231.0	40.59985	1.0	1.0	31843.0	6748.386	1.0	1.0	21536.0	5111.867	36388.0	7914.261	
775	229.0	40.165638	1.0	1.0	31838.0	6747.343	1.0	1.0	21504.0	5105.0103	36427.0	7922.596	
776	227.0	39.72269	1.0	1.0	31835.0	6746.7515	1.0	1.0	21479.0	5099.6304	36457.0	7929.0093	
777	226.0	39.57883	1.0	1.0	31832.0	6746.1743	1.0	1.0	21459.0	5094.872	36481.0	7934.4883	
778	225.0	39.54693	1.0	1.0	31828.0	6745.266	1.0	1.0	21428.0	5089.094	36517.0	7941.205	
779	224.0	39.378754	1.0	1.0	31824.0	6744.5293	1.0	1.0	21390.0	5083.1704	36560.0	7948.033	
780	220.0	38.62614	1.0	1.0	31822.0	6744.075	1.0	1.0	21353.0	5075.38	36603.0	7957.0317	
781	219.0	38.27093	1.0	1.0	31820.0	6743.769	1.0	1.0	21303.0	5065.248	36656.0	7967.8247	
782	215.0	37.804638	1.0	1.0	31820.0	6743.5127	1.0	1.0	21246.0	5053.7666	36717.0	7980.028	
783	213.0	37.21754	1.0	1.0	31819.0	6743.414	1.0	1.0	21182.0	5039.7275	36784.0	7994.7524	
784	212.0	37.17083	1.0	1.0	31818.0	6743.0396	1.0	1.0	21117.0	5026.5854	36851.0	8008.316	
785	210.0	36.772556	1.0	1.0	31816.0	6742.6113	1.0	1.0	21039.0	5010.1895	36933.0	8025.5386	
786	206.0	35.901608	1.0	1.0	31817.0	6742.619	1.0	1.0	20961.0	4995.404	37014.0	8041.1865	
787	204.0	35.540108	1.0	1.0	31815.0	6742.253	1.0	1.0	20878.0	4976.7593	37101.0	8060.5576	
788	202.0	34.94444	1.0	1.0	31811.0	6741.331	1.0	1.0	20798.0	4958.823	37187.0	8080.0103	
789	202.0	34.94444	1.0	1.0	31808.0	6740.6855	1.0	1.0	20721.0	4939.7114	37267.0	8099.768	
790	200.0	34.79812	1.0	1.0	31808.0	6740.403	1.0	1.0	20645.0	4922.384	37345.0	8117.5234	
791	198.0	34.55063	1.0	1.0	31806.0	6739.752	1.0	1.0	20571.0	4905.274	37423.0	8135.532	
792	197.0	34.441677	1.0	1.0	31804.0	6739.232	1.0	1.0	20489.0	4886.4766	37508.0	8154.9585	
793	197.0	34.319958	1.0	1.0	31803.0	6738.988	1.0	1.0	20397.0	4862.9434	37601.0	8178.8623	
794	193.0	33.041977	1.0	1.0	31802.0	6738.813	1.0	1.0	20321.0	4845.997	37682.0	8197.264	
795	193.0	33.041977	1.0	1.0	31800.0	6738.3594	1.0	1.0	20241.0	4827.915	37764.0	8215.8	
796	192.0	33.004604	1.0	1.0	31798.0	6737.9004	1.0	1.0	20169.0	4813.454	37839.0	8230.757	
797	192.0	33.004604	1.0	1.0	31797.0	6737.676	1.0	1.0	20100.0	4797.8984	37909.0	8246.535	
798	192.0	32.93344	1.0	1.0	31797.0	6737.676	1.0	1.0	20020.0	4778.335	37989.0	8266.167	
799	194.0	33.823456	1.0	1.0	31794.0	6737.087	1.0	1.0	19949.0	4761.532	38061.0	8282.674	
800	192.0	32.963707	1.0	1.0	31791.0	6736.5234	1.0	1.0	19872.0	4742.808	38143.0	8302.826	
801	191.0	32.44457	1.0	1.0	31787.0	6735.6865	1.0	1.0	19791.0	4723.176	38229.0	8323.8125	
802	187.0	31.824808	1.0	1.0	31784.0	6735.0557	1.0	1.0	19719.0	4704.87	38308.0	8343.367	
803	185.0	31.237925	1.0	1.0	31780.0	6734.199	1.0	1.0	19647.0	4686.1206	38386.0	8363.554	
804	185.0	31.446106	1.0	1.0	31776.0	6733.4795	1.0	1.0	19567.0	4666.3975	38470.0	8383.788	
805	182.0	31.030178	1.0	1.0	31772.0	6732.5483	1.0	1.0	19481.0	4644.47	38563.0	8407.065	
806	182.0	31.006527	1.0	1.0	31767.0	6731.3833	1.0	1.0	19392.0	4621.39	38657.0	8431.338	
807	180.0	30.606752	1.0	1.0	31761.0	6730.0317	1.0	1.0	19318.0	4602.115	38739.0	8452.364	
808	178.0	29.961529	1.0	1.0	31756.0	6729.0083	1.0	1.0	19238.0	4578.734	38826.0	8477.415	
809	175.0	28.959839	1.0	1.0	31751.0	6728.306	1.0	1.0	19149.0	4555.1064	38923.0	8502.747	
810	173.0	28.645744	1.0	1.0	31742.0	6726.783	1.0	1.0	19070.0	4533.75	39013.0	8525.948	
811	174.0	28.796444	1.0	1.0	31734.0	6725.442	1.0	1.0	18983.0	4509.4	39107.0	8551.49	
812	171.0	28.4003	1.0	1.0	31731.0	6724.847	1.0	1.0	18894.0	4485.564	39202.0	8576.322	
813	169.0	28.010256	1.0	1.0	31728.0	6724.5015	1.0	1.0	18830.0	4468.2134	39271.0	8594.407	
814	168.0	27.891502	1.0	1.0	31722.0	6723.6006	1.0	1.0	18749.0	4446.2427	39359.0	8617.395	
815	165.0	27.217426	1.0	1.0	31715.0	6722.042	1.0	1.0	18667.0	4424.574	39451.0	8641.293	
816	163.0	26.810656	1.0	1.0	31707.0	6720.4395	1.0	1.0	18584.0	4402.4463	39544.0	8665.426	
817	160.0	26.311237	1.0	1.0	31700.0	6719.199	1.0	1.0	18510.0	4381.9136	39628.0	8687.7	
818	158.0	26.076618	1.0	1.0	31689.0	6717.0845	1.0	1.0	18424.0	4358.352	39727.0	8713.609	
819	157.0	25.67012	1.0	1.0	31680.0	6715.7607	1.0	1.0	18345.0	4337.599	39816.0	8736.099	
820	152.0	25.020689	1.0	1.0	31673.0	6714.344	1.0	1.0	18270.0	4318.146	39903.0	8757.615	
821	150.0	24.587547	1.0	1.0	31665.0	6712.8716	1.0	1.0	18190.0	4298.242	39993.0	8779.422	
822	149.0	24.271137	1.0	1.0	31656.0	6711.3296	1.0	1.0	18100.0	4275.2495	40093.0	8804.268	
823	148.0	24.085361	1.0	1.0	31647.0	6709.7153	1.0	1.0	18019.0	4254.1147	40184.0	8827.204	
824	145.0	23.525648	1.0	1.0	31636.0	6707.924	1.0	1.0	17944.0	4235.3257	40273.0	8848.34	
825	145.0	23.693834	1.0	1.0	31624.0	6706.0503	1.0	1.0	17859.0	4213.451	40370.0	8871.92	
826	143.0	23.17391	1.0	1.0	31610.0	6703.743	1.0	1.0	17779.0	4194.3926	40466.0	8893.805	
827	142.0	22.790651	1.0	1.0	31603.0	6702.6235	1.0	1.0	17698.0	4175.1504	40555.0	8914.542	
828	143.0	23.178587	1.0	1.0	31588.0	6700.365	1.0	1.0	17613.0	4153.4805	40654.0	8938.082	
829	140.0	22.830523	1.0	1.0	31578.0	6698.6157	1.0	1.0	17532.0	4132.293	40748.0	8961.374	
830	140.0	22.830523	1.0	1.0	31562.0	6695.5337	1.0	1.0	17452.0	4112.627	40844.0	8984.121	
831	137.0	22.32218	1.0	1.0	31553.0	6693.8975	1.0	1.0	17376.0	4094.541	40932.0	9004.352	
832	136.0	21.997046	1.0	1.0	31543.0	6692.177	1.0	1.0	17306.0	4077.9224	41013.0	9023.018	
833	134.0	21.729942	1.0	1.0	31530.0	6689.5586	1.0	1.0	17225.0	4057.585	41109.0	9046.241	
834	133.0	21.567158	1.0	1.0	31521.0	6687.852	1.0	1.0	17139.0	4037.3445	41205.0	9068.343	
835	134.0	21.673744	1.0	1.0	31512.0	6686.236	1.0	1.0	17071.0	4020.748	41281.0	9086.448	
836	134.0	21.673744	1.0	1.0	31501.0	6684.369	1.0	1.0	16997.0	4003.9326	41366.0	9105.135	
837	130.0	21.250298	1.0	1.0	31493.0	6682.62	1.0	1.0	16921.0	3985.6997	41454.0	9125.546	
838	130.0	21.406258	1.0	1.0	31481.0	6680.017	1.0	1.0	16841.0	3967.253	41546.0	9146.44	
839	130.0	21.179718	1.0	1.0	31468.0	6677.1714	1.0	1.0	16773.0	3952.3394	41627.0	9164.422	
840	129.0	21.065258	1.0	1.0	31460.0	6675.636	1.0	1.0	16688.0	3933.4583	41721.0	9184.947	
841	128.0	20.989174	1.0	1.0	31452.0	6674.253	1.0	1.0	16602.0	3912.8843	41816.0	9206.982	
842	128.0	20.989174	1.0	1.0	31440.0	6672.279	1.0	1.0	16523.0	3896.1448	41907.0	9225.702	
843	126.0	21.03058	1.0	1.0	31429.0	6670.3877	1.0	1.0	16438.0	3876.0356	42005.0	9247.665	
844	124.0	20.7767	1.0	1.0	31420.0	6668.324	1.0	1.0	16355.0	3857.5627	42099.0	9268.452	
845	126.0	21.088438	1.0	1.0	31411.0	6666.71	1.0	1.0	16279.0	3840.4883	42182.0	9286.83	
846	124.0	20.590727	1.0	1.0	31404.0	6665.2207	1.0	1.0	16195.0	3821.454	42275.0	9307.853	
847	123.0	20.42735	1.0	1.0	31396.0	6663.6787	1.0	1.0	16110.0	3801.4849	42369.0	9329.528	
848	122.0	20.220116	1.0	1.0	31385.0	6661.7563	1.0	1.0	16035.0	3785.0688	42456.0	9348.079	
849	121.0	20.012918	1.0	1.0	31373.0	6659.477	1.0	1.0	15965.0	3769.5122	42539.0	9366.107	
850	120.0	19.92399	1.0	1.0	31365.0	6657.709	1.0	1.0	15872.0	3749.6377	42641.0	9387.834	
851	117.0	19.75315	1.0	1.0	31358.0	6655.9805	1.0	1.0	15796.0	3732.1372	42727.0	9407.232	
852	116.0	19.637287	1.0	1.0	31348.0	6654.141	1.0	1.0	15719.0	3714.3992	42815.0	9426.924	
853	115.0	19.476883	1.0	1.0	31338.0	6652.6006	1.0	1.0	15643.0	3696.7769	42902.0	9446.242	
854	115.0	19.476883	1.0	1.0	31325.0	6650.3433	1.0	1.0	15573.0	3681.843	42985.0	9463.441	
855	115.0	19.476883	1.0	1.0	31315.0	6648.6016	1.0	1.0	15501.0	3665.443	43067.0	9481.582	
856	113.0	19.034609	1.0	1.0	31305.0	6646.921	1.0	1.0	15426.0	3648.5325	43154.0	9500.615	
857	112.0	18.684704	1.0	1.0	31294.0	6644.876	1.0	1.0	15347.0	3631.386	43245.0	9520.151	
858	111.0	18.646427	1.0	1.0	31285.0	6643.5107	1.0	1.0	15269.0	3614.6497	43333.0	9538.286	
859	110.0	18.5549	1.0	1.0	31277.0	6642.162	1.0	1.0	15194.0	3598.2773	43417.0	9556.112	
860	108.0	18.29904	1.0	1.0	31268.0	6640.4624	1.0	1.0	15119.0	3581.1492	43503.0	9575.195	
861	107.0	18.188482	1.0	1.0	31259.0	6639.1904	1.0	1.0	15051.0	3566.6926	43581.0	9591.038	
862	107.0	18.188482	1.0	1.0	31249.0	6637.2285	1.0	1.0	14978.0	3549.8118	43664.0	9609.88	
863	108.0	18.336077	1.0	1.0	31240.0	6635.6816	1.0	1.0	14906.0	3534.5728	43744.0	9626.522	
864	106.0	17.838644	1.0	1.0	31233.0	6634.6187	1.0	1.0	14825.0	3517.3828	43834.0	9645.2705	
