SIMULATION PARAMETERS:
n = 225
m = 400
k = 1
p = 5
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.033333335

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
964	5698.0	1019.77795	36674.0	8800.717	11876.0	2711.7756	1.0	1.0	23.0	9.516259	35728.0	7274.507	
965	5650.0	1012.5348	36796.0	8826.094	11792.0	2693.729	1.0	1.0	15.0	6.731875	35746.0	7277.2134	
966	5601.0	1005.17615	36928.0	8852.231	11701.0	2674.777	1.0	1.0	9.0	4.7307234	35760.0	7279.3843	
967	5547.0	994.7977	37051.0	8875.6	11616.0	2658.7043	1.0	1.0	7.0	3.8645184	35778.0	7283.34	
968	5490.0	984.0293	37191.0	8903.995	11516.0	2639.0608	1.0	1.0	6.0	3.3864517	35796.0	7285.829	
969	5438.0	974.69214	37342.0	8939.337	11399.0	2611.2214	1.0	1.0	2.0	1.4633443	35818.0	7289.5874	
970	5394.0	967.57306	37484.0	8971.033	11282.0	2583.9644	1.0	1.0	2.0	1.4633443	35837.0	7292.2656	
971	5343.0	958.1673	37638.0	9004.312	11157.0	2556.1633	1.0	1.0	2.0	1.4633443	35859.0	7296.188	
972	5279.0	947.17267	37817.0	9042.904	11022.0	2526.4827	1.0	1.0	1.0	1.0	35880.0	7298.7354	
973	5226.0	936.0953	37974.0	9078.996	10897.0	2497.5247	1.0	1.0	1.0	1.0	35901.0	7302.678	
974	5178.0	927.5087	38130.0	9113.43	10777.0	2470.2817	1.0	1.0	1.0	1.0	35913.0	7304.0703	
975	5134.0	919.54395	38261.0	9143.24	10667.0	2445.03	1.0	1.0	1.0	1.0	35936.0	7307.466	
976	5090.0	912.0852	38428.0	9179.972	10528.0	2413.1592	1.0	1.0	1.0	1.0	35952.0	7310.0615	
977	5044.0	902.99915	38569.0	9211.453	10413.0	2387.1833	1.0	1.0	1.0	1.0	35972.0	7313.6396	
978	4998.0	894.54565	38722.0	9245.434	10286.0	2358.4268	1.0	1.0	1.0	1.0	35992.0	7316.8677	
979	4960.0	886.5238	38903.0	9285.113	10132.0	2325.2314	1.0	1.0	1.0	1.0	36003.0	7318.406	
980	4906.0	877.2354	39073.0	9323.267	9997.0	2294.1733	1.0	1.0	1.0	1.0	36022.0	7320.606	
981	4860.0	870.1128	39228.0	9355.778	9869.0	2265.6338	1.0	1.0	1.0	1.0	36041.0	7323.75	
982	4816.0	861.3284	39380.0	9390.596	9748.0	2237.1797	1.0	1.0	1.0	1.0	36054.0	7326.167	
983	4764.0	851.0401	39530.0	9425.348	9636.0	2210.5535	1.0	1.0	1.0	1.0	36068.0	7328.3247	
984	4715.0	841.4537	39675.0	9459.219	9519.0	2183.0698	1.0	1.0	1.0	1.0	36089.0	7331.526	
985	4664.0	833.02185	39834.0	9495.287	9397.0	2153.6694	1.0	1.0	1.0	1.0	36103.0	7333.2866	
986	4623.0	825.574	39969.0	9526.486	9287.0	2127.6472	1.0	1.0	1.0	1.0	36119.0	7335.5586	
987	4579.0	817.685	40114.0	9556.673	9172.0	2102.833	1.0	1.0	1.0	1.0	36133.0	7338.075	
988	4546.0	812.50635	40251.0	9586.561	9049.0	2075.5051	1.0	1.0	1.0	1.0	36152.0	7340.6924	
989	4508.0	806.69586	40396.0	9619.54	8922.0	2045.4872	1.0	1.0	1.0	1.0	36172.0	7343.544	
990	4454.0	797.71735	40552.0	9654.376	8802.0	2017.1077	1.0	1.0	1.0	1.0	36190.0	7346.0703	
991	4414.0	790.96796	40683.0	9684.297	8691.0	1991.032	1.0	1.0	1.0	1.0	36210.0	7348.978	
992	4375.0	783.40076	40841.0	9720.29	8554.0	1959.5464	1.0	1.0	1.0	1.0	36228.0	7352.0425	
993	4330.0	777.26825	40977.0	9750.658	8441.0	1933.0073	1.0	1.0	1.0	1.0	36250.0	7354.3457	
994	4274.0	767.24304	41116.0	9782.312	8328.0	1906.5828	1.0	1.0	1.0	1.0	36280.0	7359.143	
995	4238.0	760.5283	41230.0	9805.978	8239.0	1887.4911	1.0	1.0	1.0	1.0	36291.0	7361.286	
