SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 10
recruit_likeliness = 0.5
defeat_likeliness = 0.01
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
166	37837.0	8634.432	9243.0	2084.1243	18352.0	4275.377	12110.0	2994.9426	28650.0	6733.5376	16272.0	3898.9646	4891.0	1176.2224	38031.0	8408.256	12334.0	2437.7578	36316.0	8463.761	16364.0	3640.924	
167	36524.0	8372.241	9239.0	2083.5154	18395.0	4286.3145	12133.0	2998.4482	28800.0	6764.428	16433.0	3928.6655	4890.0	1175.9604	38420.0	8480.421	12381.0	2448.5647	36773.0	8559.772	16412.0	3649.9578	
168	35281.0	8125.03	9235.0	2082.1619	18419.0	4292.0786	12142.0	2999.686	28921.0	6789.1245	16582.0	3956.7305	4890.0	1175.9604	38821.0	8556.783	12415.0	2455.6604	37243.0	8658.709	16451.0	3656.369	
169	34061.0	7884.999	9234.0	2081.8613	18435.0	4295.0713	12144.0	2999.933	29039.0	6812.651	16746.0	3985.166	4890.0	1175.9604	39216.0	8630.477	12450.0	2463.9478	37697.0	8755.862	16488.0	3662.3718	
170	32874.0	7650.454	9231.0	2081.0845	18450.0	4297.438	12143.0	2999.524	29134.0	6831.095	16909.0	4015.17	4888.0	1175.46	39583.0	8699.84	12494.0	2474.1702	38188.0	8858.88	16506.0	3665.1814	
171	31737.0	7418.366	9226.0	2079.734	18468.0	4300.4644	12141.0	2999.0488	29227.0	6850.6245	17068.0	4043.2373	4887.0	1175.3564	39951.0	8773.236	12527.0	2482.1587	38648.0	8958.549	16520.0	3667.5222	
172	30649.0	7185.0854	9224.0	2078.9014	18480.0	4302.6143	12140.0	2998.9385	29309.0	6866.286	17234.0	4072.0383	4885.0	1174.968	40292.0	8843.201	12560.0	2490.2764	39103.0	9067.916	16524.0	3668.0493	
173	29565.0	6946.631	9224.0	2078.9014	18488.0	4303.782	12136.0	2997.465	29401.0	6882.7563	17396.0	4100.942	4878.0	1172.9268	40612.0	8913.466	12584.0	2496.0718	39588.0	9186.703	16528.0	3668.6377	
174	28549.0	6727.2363	9219.0	2078.1326	18490.0	4303.829	12134.0	2997.1438	29479.0	6896.068	17562.0	4132.719	4878.0	1173.1606	40929.0	8981.698	12611.0	2502.037	40018.0	9287.059	16531.0	3669.2073	
175	27579.0	6512.0244	9215.0	2077.0132	18493.0	4304.478	12132.0	2996.553	29562.0	6909.0015	17719.0	4164.0234	4876.0	1172.8721	41253.0	9054.744	12627.0	2505.0452	40413.0	9383.325	16531.0	3669.2073	
176	26617.0	6296.569	9212.0	2076.3008	18495.0	4304.872	12136.0	2998.0408	29635.0	6918.935	17887.0	4197.893	4876.0	1173.1257	41576.0	9127.316	12650.0	2509.3572	40785.0	9476.729	16531.0	3669.152	
177	25670.0	6083.122	9209.0	2075.6287	18496.0	4305.23	12138.0	2998.4995	29705.0	6928.9946	18038.0	4230.2153	4872.0	1172.4885	41898.0	9200.398	12671.0	2513.3062	41172.0	9571.224	16531.0	3669.1895	
178	24707.0	5862.4536	9206.0	2075.275	18497.0	4305.2686	12138.0	2998.4956	29786.0	6940.0005	18206.0	4266.042	4873.0	1172.6582	42204.0	9270.086	12690.0	2517.2039	41562.0	9671.631	16531.0	3669.1694	
179	23784.0	5649.5137	9202.0	2074.687	18499.0	4305.6675	12138.0	2998.5454	29855.0	6948.8423	18357.0	4297.6685	4870.0	1172.1318	42492.0	9334.167	12705.0	2520.1743	41967.0	9777.727	16531.0	3669.1694	
180	22913.0	5444.165	9199.0	2074.1816	18499.0	4305.6284	12138.0	2998.5354	29916.0	6957.0244	18520.0	4333.0693	4868.0	1171.6533	42770.0	9398.633	12721.0	2523.501	42327.0	9873.087	16529.0	3668.7986	
181	22054.0	5235.065	9194.0	2073.3005	18502.0	4306.2344	12138.0	2998.3257	29970.0	6964.163	18672.0	4369.1426	4864.0	1170.854	43075.0	9469.229	12725.0	2524.485	42678.0	9968.816	16528.0	3668.646	
182	21180.0	5026.2935	9191.0	2072.6313	18503.0	4306.385	12136.0	2998.25	30027.0	6972.325	18833.0	4404.9546	4862.0	1170.3259	43372.0	9539.567	12741.0	2527.3179	43027.0	10061.564	16528.0	3668.646	
183	20277.0	4809.9814	9186.0	2071.9912	18505.0	4306.668	12134.0	2997.3093	30095.0	6981.716	19014.0	4448.551	4861.0	1169.29	43654.0	9604.762	12754.0	2530.3887	43393.0	10159.098	16527.0	3668.5093	
184	19413.0	4601.4824	9186.0	2072.1204	18504.0	4306.502	12132.0	2996.8298	30151.0	6991.3164	19189.0	4490.237	4862.0	1169.1609	43920.0	9667.329	12762.0	2531.9514	43756.0	10253.242	16525.0	3668.0793	
185	18543.0	4389.3345	9184.0	2071.6206	18505.0	4306.7114	12130.0	2996.4949	30207.0	7001.2266	19359.0	4531.874	4858.0	1167.7539	44217.0	9736.954	12766.0	2533.3167	44109.0	10345.945	16522.0	3667.0068	
186	17682.0	4178.418	9177.0	2069.728	18506.0	4307.1196	12130.0	2996.4575	30259.0	7011.3887	19531.0	4576.326	4855.0	1166.523	44521.0	9811.775	12773.0	2534.9111	44445.0	10428.862	16521.0	3666.7107	
187	16881.0	3980.1233	9172.0	2068.548	18508.0	4307.7056	12130.0	2996.5188	30314.0	7022.205	19716.0	4624.941	4854.0	1166.2241	44800.0	9883.936	12776.0	2535.5918	44731.0	10496.695	16518.0	3665.7341	
188	16140.0	3794.1877	9170.0	2068.2795	18508.0	4307.7056	12133.0	2997.626	30361.0	7032.3076	19887.0	4669.792	4851.0	1165.4995	45054.0	9951.1875	12777.0	2535.9949	45001.0	10559.901	16518.0	3665.7341	
189	15443.0	3616.0442	9164.0	2066.8955	18512.0	4308.701	12129.0	2996.6624	30403.0	7042.2666	20059.0	4717.2817	4849.0	1164.6069	45328.0	10024.163	12784.0	2537.7585	45213.0	10608.579	16516.0	3665.26	
190	14796.0	3440.4062	9162.0	2066.6418	18511.0	4308.0796	12129.0	2996.6477	30443.0	7052.4307	20205.0	4758.398	4848.0	1164.6077	45599.0	10099.894	12787.0	2538.6038	45407.0	10657.595	16513.0	3664.907	
191	14156.0	3270.042	9159.0	2066.2656	18512.0	4308.1978	12127.0	2996.1177	30474.0	7060.005	20365.0	4804.865	4840.0	1162.8074	45860.0	10169.078	12791.0	2539.286	45604.0	10706.752	16512.0	3664.7861	
192	13545.0	3104.6208	9148.0	2065.0112	18510.0	4307.873	12128.0	2996.4531	30499.0	7065.7505	20515.0	4847.984	4843.0	1163.5618	46148.0	10246.334	12792.0	2539.3923	45764.0	10747.502	16508.0	3663.7214	
193	13076.0	2982.062	9145.0	2064.1501	18511.0	4308.525	12127.0	2996.0254	30526.0	7072.8013	20601.0	4869.619	4840.0	1163.0095	46359.0	10302.17	12788.0	2539.1545	45920.0	10787.298	16507.0	3663.3774	
194	12663.0	2876.6726	9144.0	2064.1047	18513.0	4308.93	12125.0	2995.4468	30550.0	7078.273	20662.0	4885.533	4837.0	1162.0195	46538.0	10349.006	12787.0	2538.8518	46074.0	10825.975	16507.0	3663.3774	
195	12294.0	2778.6943	9140.0	2063.0059	18515.0	4309.3237	12121.0	2994.263	30563.0	7081.3706	20710.0	4898.2676	4833.0	1160.81	46708.0	10394.825	12791.0	2539.818	46218.0	10864.446	16507.0	3663.3774	
196	11957.0	2697.1414	9136.0	2062.1565	18523.0	4309.639	12121.0	2994.3564	30573.0	7083.5884	20736.0	4904.891	4833.0	1160.8958	46848.0	10431.583	12797.0	2541.2302	46370.0	10899.619	16506.0	3663.1116	
197	11678.0	2627.614	9133.0	2061.9468	18524.0	4310.128	12123.0	2995.1921	30577.0	7084.2075	20744.0	4907.046	4832.0	1160.7786	46982.0	10468.666	12799.0	2541.4812	46503.0	10928.074	16505.0	3663.0693	
198	11423.0	2558.392	9128.0	2061.0642	18529.0	4310.9976	12117.0	2993.6072	30579.0	7084.759	20754.0	4909.5405	4828.0	1159.8677	47112.0	10508.001	12799.0	2541.5935	46629.0	10958.159	16502.0	3662.238	
199	11184.0	2496.9675	9122.0	2059.5225	18532.0	4311.465	12118.0	2994.1638	30580.0	7084.712	20759.0	4910.543	4821.0	1157.5764	47221.0	10538.95	12803.0	2542.321	46761.0	10990.423	16499.0	3661.5652	
200	10934.0	2430.5667	9118.0	2059.2766	18533.0	4311.5874	12115.0	2993.5098	30580.0	7084.712	20759.0	4910.3164	4822.0	1158.3274	47346.0	10575.269	12808.0	2543.2026	46886.0	11019.879	16499.0	3661.5652	
201	10701.0	2365.4976	9113.0	2057.9116	18536.0	4311.7744	12114.0	2993.4863	30580.0	7084.673	20759.0	4910.2954	4820.0	1158.3076	47457.0	10607.717	12815.0	2544.8345	47008.0	11052.63	16497.0	3661.084	
202	10472.0	2303.9194	9106.0	2057.5977	18538.0	4311.898	12111.0	2992.7349	30583.0	7085.562	20764.0	4911.7295	4822.0	1158.6079	47581.0	10640.8545	12816.0	2545.1753	47114.0	11079.925	16493.0	3660.2092	
203	10245.0	2238.2905	9103.0	2056.2363	18543.0	4312.469	12109.0	2992.2551	30583.0	7085.4546	20765.0	4912.0864	4820.0	1157.9285	47685.0	10670.89	12819.0	2545.5618	47242.0	11118.369	16486.0	3658.6604	
204	10044.0	2179.132	9094.0	2054.744	18540.0	4312.2183	12106.0	2991.7825	30582.0	7085.182	20764.0	4911.8	4814.0	1156.5447	47802.0	10701.243	12822.0	2546.1177	47346.0	11150.766	16486.0	3658.6667	
205	9822.0	2116.234	9093.0	2054.5764	18542.0	4312.0913	12104.0	2991.689	30583.0	7085.4385	20759.0	4911.033	4818.0	1158.0691	47897.0	10726.546	12826.0	2546.831	47469.0	11186.717	16487.0	3658.9712	
206	9595.0	2055.148	9090.0	2053.932	18546.0	4312.672	12105.0	2991.6694	30587.0	7086.5283	20759.0	4910.463	4817.0	1157.8408	48009.0	10754.435	12828.0	2547.283	47580.0	11219.804	16484.0	3658.417	
207	9388.0	1993.4755	9086.0	2053.3018	18545.0	4312.499	12102.0	2990.8972	30588.0	7086.7295	20759.0	4909.9004	4811.0	1156.7703	48122.0	10788.376	12830.0	2547.6946	47685.0	11250.019	16484.0	3658.513	
208	9194.0	1935.53	9085.0	2053.634	18547.0	4312.9595	12103.0	2991.6477	30589.0	7086.962	20755.0	4908.637	4812.0	1156.9985	48215.0	10814.254	12834.0	2548.5115	47784.0	11280.8	16482.0	3658.2444	
209	9000.0	1884.0408	9078.0	2051.8325	18550.0	4313.0225	12100.0	2990.0315	30588.0	7087.073	20756.0	4908.17	4804.0	1155.2668	48319.0	10839.593	12832.0	2548.2607	47891.0	11312.576	16482.0	3658.3137	
210	8794.0	1827.6667	9073.0	2050.7937	18555.0	4314.17	12105.0	2991.7188	30587.0	7086.627	20757.0	4908.4736	4803.0	1154.8081	48422.0	10868.08	12840.0	2549.4539	47991.0	11340.073	16473.0	3656.3132	
211	8593.0	1769.9181	9063.0	2049.5908	18559.0	4314.96	12105.0	2991.8682	30593.0	7088.1123	20759.0	4909.338	4804.0	1154.8264	48522.0	10896.253	12842.0	2550.2097	48084.0	11366.056	16476.0	3657.0356	
212	8399.0	1719.8087	9057.0	2047.9336	18560.0	4314.7393	12104.0	2991.8381	30600.0	7089.122	20758.0	4908.948	4804.0	1154.8157	48618.0	10923.149	12845.0	2550.7473	48183.0	11390.438	16472.0	3656.625	
213	8211.0	1669.44	9053.0	2047.2831	18561.0	4315.064	12098.0	2990.0186	30601.0	7089.42	20756.0	4908.2505	4802.0	1153.7983	48717.0	10953.252	12845.0	2550.4011	48287.0	11415.743	16469.0	3655.4988	
214	8020.0	1620.2925	9050.0	2046.5508	18560.0	4314.733	12100.0	2990.568	30605.0	7089.936	20757.0	4908.427	4801.0	1153.9929	48818.0	10981.611	12850.0	2552.4575	48374.0	11435.047	16465.0	3654.552	
215	7839.0	1574.4918	9044.0	2044.8099	18562.0	4315.1	12097.0	2989.7122	30606.0	7090.07	20758.0	4908.724	4800.0	1153.888	48916.0	11010.047	12853.0	2552.9404	48460.0	11453.834	16465.0	3654.5537	
216	7670.0	1532.6234	9036.0	2043.3794	18566.0	4315.995	12092.0	2988.3083	30608.0	7090.308	20756.0	4908.453	4796.0	1152.6482	49015.0	11037.525	12852.0	2552.6743	48546.0	11471.924	16463.0	3654.3296	
217	7506.0	1494.619	9031.0	2042.3987	18572.0	4316.9917	12090.0	2988.402	30610.0	7090.7964	20760.0	4908.9243	4798.0	1153.3074	49089.0	11056.666	12856.0	2553.9795	48626.0	11487.856	16462.0	3654.2295	
218	7330.0	1451.9333	9023.0	2040.6427	18578.0	4318.0645	12093.0	2989.003	30615.0	7091.781	20762.0	4909.1797	4799.0	1153.0831	49163.0	11079.753	12859.0	2555.0022	48717.0	11505.869	16461.0	3653.8567	
219	7171.0	1414.1816	9017.0	2039.3695	18582.0	4319.1313	12088.0	2987.5728	30621.0	7093.287	20760.0	4909.0513	4795.0	1151.8746	49257.0	11103.954	12856.0	2554.434	48795.0	11522.434	16458.0	3652.8794	
220	6980.0	1364.8346	9011.0	2038.6542	18585.0	4319.5215	12085.0	2986.9084	30625.0	7093.8047	20758.0	4908.421	4794.0	1151.5953	49353.0	11132.43	12860.0	2555.4685	48892.0	11544.01	16457.0	3652.521	
221	6793.0	1316.8798	9004.0	2037.0045	18589.0	4320.1436	12085.0	2986.7336	30629.0	7095.126	20761.0	4909.2935	4793.0	1151.3932	49449.0	11160.101	12859.0	2555.055	48986.0	11564.804	16452.0	3651.6323	
222	6617.0	1271.163	9002.0	2036.242	18591.0	4320.573	12079.0	2984.5889	30628.0	7094.831	20762.0	4909.4536	4794.0	1151.3866	49536.0	11186.754	12862.0	2556.3464	49076.0	11584.915	16453.0	3651.9297	
223	6461.0	1234.1898	8998.0	2035.442	18588.0	4319.9834	12080.0	2985.0557	30628.0	7094.5386	20765.0	4909.5913	4795.0	1151.5519	49622.0	11209.525	12864.0	2556.614	49150.0	11600.595	16449.0	3651.0962	
224	6306.0	1198.0046	8988.0	2033.8308	18595.0	4320.557	12074.0	2983.0076	30628.0	7094.0327	20764.0	4909.241	4791.0	1150.5533	49703.0	11231.734	12869.0	2557.7605	49233.0	11618.224	16449.0	3651.2302	
225	6153.0	1160.5356	8984.0	2033.7245	18597.0	4321.014	12073.0	2982.956	30631.0	7095.104	20768.0	4910.761	4789.0	1150.3317	49790.0	11251.665	12868.0	2557.5986	49298.0	11633.572	16449.0	3650.908	
226	6005.0	1130.8992	8976.0	2031.9	18601.0	4321.7896	12073.0	2982.734	30632.0	7095.356	20767.0	4910.4937	4791.0	1150.7374	49869.0	11269.002	12872.0	2558.5164	49371.0	11647.51	16443.0	3649.231	
227	5847.0	1097.7731	8966.0	2030.0052	18606.0	4323.317	12073.0	2982.6328	30638.0	7096.9746	20769.0	4910.8965	4792.0	1151.0187	49952.0	11286.4795	12872.0	2558.8115	49441.0	11660.626	16444.0	3649.6372	
228	5704.0	1070.2268	8960.0	2028.9154	18611.0	4324.2734	12074.0	2982.8271	30640.0	7097.6514	20763.0	4909.3994	4790.0	1150.141	50023.0	11301.049	12876.0	2560.0383	49516.0	11673.918	16443.0	3649.731	
229	5538.0	1038.8096	8956.0	2027.956	18612.0	4324.564	12076.0	2983.9312	30640.0	7097.4014	20766.0	4909.777	4791.0	1150.3394	50105.0	11316.689	12877.0	2560.309	49599.0	11689.455	16440.0	3648.9377	
230	5386.0	1010.99115	8953.0	2027.052	18613.0	4324.756	12075.0	2983.7808	30641.0	7097.9683	20768.0	4910.341	4788.0	1149.4158	50187.0	11331.643	12879.0	2560.6858	49674.0	11703.446	16436.0	3648.0974	
231	5241.0	987.53186	8952.0	2026.6544	18613.0	4324.549	12073.0	2983.2134	30643.0	7098.392	20768.0	4910.2935	4787.0	1149.363	50265.0	11344.964	12881.0	2561.3552	49744.0	11714.649	16433.0	3647.2134	
232	5107.0	968.3973	8943.0	2024.781	18617.0	4325.289	12063.0	2980.1016	30643.0	7098.5054	20768.0	4910.1943	4786.0	1148.7117	50347.0	11358.565	12885.0	2562.437	49813.0	11725.474	16428.0	3645.7222	
233	4955.0	944.21576	8943.0	2025.0509	18621.0	4326.0146	12062.0	2979.6414	30649.0	7099.9756	20770.0	4910.5693	4785.0	1148.617	50427.0	11371.659	12885.0	2562.0015	49873.0	11733.724	16430.0	3646.7139	
234	4808.0	919.5745	8935.0	2023.7076	18622.0	4326.007	12062.0	2979.832	30650.0	7100.3745	20773.0	4911.582	4785.0	1148.8997	50503.0	11384.553	12889.0	2563.0757	49942.0	11743.505	16431.0	3647.066	
235	4675.0	902.63983	8929.0	2022.6226	18626.0	4327.167	12061.0	2978.9822	30650.0	7100.4385	20770.0	4910.6543	4783.0	1148.5753	50568.0	11394.085	12890.0	2562.7112	50015.0	11752.832	16433.0	3647.464	
236	4563.0	884.96844	8916.0	2020.4044	18628.0	4327.748	12060.0	2978.46	30652.0	7100.904	20769.0	4910.8745	4783.0	1148.0773	50634.0	11405.251	12893.0	2563.65	50070.0	11760.467	16432.0	3647.3691	
237	4445.0	867.76276	8908.0	2019.3309	18636.0	4329.034	12059.0	2978.1826	30652.0	7100.8364	20768.0	4910.937	4783.0	1148.0029	50694.0	11414.71	12892.0	2563.496	50134.0	11769.318	16429.0	3646.5608	
238	4305.0	849.0196	8901.0	2017.6887	18644.0	4330.3027	12056.0	2977.4563	30651.0	7100.3003	20774.0	4912.5527	4778.0	1146.4131	50773.0	11426.852	12895.0	2564.555	50200.0	11777.227	16423.0	3645.8008	
239	4176.0	828.085	8894.0	2015.8954	18648.0	4331.001	12055.0	2977.0044	30655.0	7101.946	20776.0	4913.306	4775.0	1145.7896	50844.0	11438.107	12896.0	2564.5684	50260.0	11787.041	16421.0	3645.4192	
240	4061.0	811.9466	8882.0	2013.5919	18652.0	4332.1353	12052.0	2976.1238	30657.0	7102.4424	20777.0	4913.552	4774.0	1145.6183	50911.0	11448.66	12902.0	2565.9338	50323.0	11796.749	16409.0	3641.4116	
241	3916.0	786.6133	8878.0	2012.5619	18657.0	4332.7817	12053.0	2976.375	30661.0	7103.263	20776.0	4913.6772	4774.0	1145.5908	50984.0	11461.01	12900.0	2565.064	50395.0	11810.346	16406.0	3640.8877	
242	3770.0	759.09534	8876.0	2011.8123	18658.0	4332.795	12053.0	2976.5232	30660.0	7103.376	20778.0	4913.907	4771.0	1144.7588	51062.0	11475.947	12901.0	2565.8315	50468.0	11824.09	16403.0	3640.0322	
243	3643.0	733.662	8871.0	2010.7911	18660.0	4333.5537	12053.0	2976.5232	30664.0	7103.963	20781.0	4914.6865	4770.0	1144.5902	51117.0	11486.317	12903.0	2566.0002	50537.0	11838.412	16401.0	3639.6758	
244	3513.0	706.19617	8865.0	2010.408	18665.0	4334.757	12050.0	2975.6726	30668.0	7104.955	20781.0	4914.851	4767.0	1143.9404	51192.0	11502.273	12909.0	2567.0159	50599.0	11851.117	16391.0	3636.9924	
245	3395.0	682.0938	8861.0	2009.6969	18666.0	4335.0586	12048.0	2975.334	30662.0	7104.0923	20780.0	4914.824	4769.0	1144.323	51255.0	11514.833	12908.0	2566.8728	50665.0	11864.179	16391.0	3636.879	
246	3311.0	666.7266	8857.0	2008.7572	18669.0	4335.771	12043.0	2973.8757	30656.0	7102.6997	20778.0	4913.705	4766.0	1143.2483	51316.0	11528.222	12905.0	2566.072	50711.0	11872.852	16388.0	3636.262	
247	3189.0	641.00916	8852.0	2008.0457	18672.0	4335.809	12042.0	2973.61	30661.0	7103.915	20780.0	4914.5776	4763.0	1141.6072	51380.0	11542.2705	12910.0	2567.4663	50768.0	11884.055	16383.0	3635.82	
248	3074.0	617.75037	8847.0	2007.329	18675.0	4336.4746	12044.0	2974.2483	30659.0	7102.941	20781.0	4914.988	4763.0	1141.5793	51447.0	11558.124	12912.0	2567.6206	50821.0	11892.813	16377.0	3634.314	
249	2983.0	601.61615	8838.0	2005.2128	18679.0	4337.385	12042.0	2973.6196	30661.0	7103.409	20778.0	4913.076	4761.0	1141.0142	51497.0	11569.613	12915.0	2568.4482	50872.0	11901.456	16374.0	3633.332	
250	2857.0	574.2436	8832.0	2004.0193	18681.0	4337.6426	12038.0	2972.3542	30669.0	7105.5947	20780.0	4913.9595	4760.0	1140.7705	51564.0	11585.142	12921.0	2570.1516	50928.0	11911.941	16370.0	3632.36	
251	2750.0	552.56604	8830.0	2003.9093	18682.0	4337.9814	12039.0	2972.77	30674.0	7106.341	20782.0	4914.6787	4760.0	1140.4202	51613.0	11595.89	12922.0	2570.0803	50982.0	11922.061	16366.0	3631.4868	
252	2656.0	533.08246	8820.0	2002.0043	18684.0	4338.149	12037.0	2971.8782	30674.0	7106.4956	20783.0	4915.196	4758.0	1140.1321	51669.0	11607.912	12918.0	2570.684	51037.0	11931.468	16364.0	3631.181	
253	2548.0	509.55386	8817.0	2001.0916	18683.0	4337.771	12038.0	2972.086	30678.0	7107.321	20783.0	4915.382	4757.0	1139.8997	51727.0	11621.988	12919.0	2570.5752	51089.0	11942.034	16361.0	3630.4817	
254	2445.0	484.0447	8816.0	2000.7416	18687.0	4338.72	12038.0	2972.2236	30678.0	7107.7207	20785.0	4916.0005	4754.0	1139.1328	51780.0	11635.891	12919.0	2571.423	51142.0	11953.153	16356.0	3629.1272	
255	2356.0	464.06204	8812.0	1999.2275	18686.0	4338.671	12032.0	2970.745	30676.0	7107.594	20786.0	4916.508	4749.0	1137.605	51846.0	11651.813	12919.0	2571.111	51190.0	11963.142	16348.0	3627.7043	
256	2245.0	440.6569	8799.0	1997.1204	18694.0	4340.285	12029.0	2969.779	30679.0	7107.52	20791.0	4917.892	4747.0	1137.2607	51908.0	11666.638	12922.0	2571.466	51241.0	11972.557	16345.0	3627.0107	
257	2144.0	421.8972	8793.0	1995.6892	18697.0	4341.0137	12028.0	2969.1782	30681.0	7107.6265	20792.0	4918.3037	4747.0	1137.1545	51960.0	11677.374	12926.0	2571.9714	51288.0	11981.103	16344.0	3626.8706	
258	2054.0	403.30875	8783.0	1994.326	18704.0	4341.858	12026.0	2968.4778	30686.0	7109.722	20790.0	4917.553	4746.0	1136.7952	52014.0	11689.155	12928.0	2572.3184	51331.0	11988.59	16338.0	3626.0752	
259	1940.0	380.4055	8777.0	1992.32	18704.0	4341.7944	12026.0	2968.3386	30685.0	7109.1753	20796.0	4919.9097	4746.0	1136.8269	52074.0	11701.13	12931.0	2573.3777	51381.0	11998.1455	16340.0	3626.7595	
260	1879.0	369.5115	8762.0	1989.1676	18710.0	4343.428	12025.0	2968.0627	30690.0	7110.335	20795.0	4919.6733	4746.0	1136.5293	52112.0	11709.0625	12932.0	2573.4927	51413.0	12002.686	16336.0	3626.2388	
261	1798.0	356.16394	8753.0	1987.4626	18715.0	4344.464	12022.0	2967.5542	30691.0	7110.3457	20797.0	4920.176	4744.0	1135.5615	52160.0	11718.527	12936.0	2574.6492	51452.0	12008.032	16332.0	3625.249	
262	1715.0	342.50928	8747.0	1986.5386	18720.0	4345.036	12020.0	2967.0303	30697.0	7111.756	20799.0	4920.673	4744.0	1135.6521	52197.0	11724.717	12937.0	2575.4038	51491.0	12013.885	16333.0	3624.981	
263	1651.0	332.41498	8742.0	1985.2845	18721.0	4345.0825	12017.0	2966.2798	30705.0	7113.45	20797.0	4920.3286	4741.0	1135.2065	52231.0	11730.278	12936.0	2575.0906	51528.0	12020.174	16331.0	3624.5938	
264	1573.0	320.28662	8732.0	1983.4258	18721.0	4345.0283	12015.0	2965.9385	30706.0	7114.0996	20802.0	4921.2363	4739.0	1134.6211	52282.0	11738.582	12939.0	2575.9817	51563.0	12025.021	16328.0	3623.9614	
265	1472.0	304.79865	8730.0	1983.054	18725.0	4345.753	12012.0	2965.1777	30713.0	7115.67	20803.0	4921.446	4739.0	1134.4731	52333.0	11746.433	12945.0	2576.864	51607.0	12031.69	16321.0	3622.8254	
266	1404.0	293.98434	8726.0	1982.2189	18721.0	4345.3574	12009.0	2964.7275	30706.0	7114.778	20807.0	4921.9043	4737.0	1133.9045	52382.0	11754.179	12944.0	2576.518	51644.0	12038.205	16320.0	3622.407	
267	1327.0	282.59464	8718.0	1980.5642	18717.0	4344.2695	12008.0	2964.4656	30713.0	7116.4863	20807.0	4921.4453	4737.0	1133.7603	52426.0	11760.416	12948.0	2577.778	51684.0	12044.829	16315.0	3621.5745	
268	1279.0	277.89197	8712.0	1978.1346	18719.0	4344.0596	12010.0	2964.9707	30716.0	7116.691	20807.0	4921.589	4734.0	1133.0273	52460.0	11765.892	12943.0	2576.1267	51712.0	12050.098	16308.0	3619.6982	
269	1204.0	265.1924	8709.0	1977.6005	18715.0	4342.971	12010.0	2965.1362	30728.0	7120.662	20809.0	4922.0264	4730.0	1132.1663	52501.0	11770.855	12948.0	2577.2683	51740.0	12055.187	16306.0	3619.1118	
270	1152.0	256.9474	8705.0	1976.7324	18717.0	4343.3247	12007.0	2964.537	30737.0	7122.4575	20807.0	4921.1455	4726.0	1131.3716	52535.0	11775.963	12947.0	2577.081	51772.0	12061.147	16295.0	3617.471	
271	1051.0	237.91216	8703.0	1976.4866	18720.0	4343.9453	12006.0	2964.2944	30738.0	7122.8447	20807.0	4921.4097	4723.0	1130.5444	52591.0	11785.52	12953.0	2578.718	51812.0	12068.765	16296.0	3617.7412	
272	981.0	225.55055	8701.0	1976.3257	18720.0	4343.785	12006.0	2964.235	30736.0	7122.0684	20810.0	4922.3013	4720.0	1130.0146	52634.0	11793.414	12953.0	2577.8914	51846.0	12075.711	16293.0	3616.8835	
273	915.0	211.54243	8694.0	1975.5742	18724.0	4344.3623	12004.0	2963.605	30735.0	7121.841	20813.0	4923.212	4717.0	1129.2783	52684.0	11802.744	12954.0	2578.0054	51875.0	12082.315	16285.0	3615.7065	
274	862.0	199.696	8689.0	1974.294	18724.0	4344.4243	11997.0	2961.4226	30738.0	7122.718	20815.0	4923.885	4716.0	1128.8643	52715.0	11809.727	12958.0	2579.175	51905.0	12089.122	16281.0	3614.8574	
275	795.0	184.91208	8685.0	1973.4354	18721.0	4343.7407	12000.0	2962.2148	30739.0	7122.9453	20814.0	4923.572	4713.0	1127.6292	52754.0	11817.881	12961.0	2580.3762	51937.0	12096.963	16281.0	3614.5117	
276	742.0	172.80486	8677.0	1971.8564	18725.0	4344.211	11994.0	2960.7427	30747.0	7124.6226	20815.0	4923.9062	4709.0	1126.759	52794.0	11825.907	12959.0	2580.0505	51962.0	12103.614	16276.0	3613.7048	
277	683.0	159.4323	8672.0	1971.2086	18727.0	4344.293	11999.0	2962.1143	30747.0	7124.436	20817.0	4924.5703	4705.0	1125.9805	52831.0	11832.452	12964.0	2581.3457	51987.0	12110.04	16268.0	3612.3047	
278	636.0	148.45462	8668.0	1970.172	18734.0	4346.0347	11995.0	2961.3423	30745.0	7124.405	20816.0	4923.968	4702.0	1125.3564	52862.0	11838.815	12964.0	2581.6404	52010.0	12116.241	16268.0	3611.7449	
279	585.0	137.8814	8662.0	1969.0675	18739.0	4346.7246	11997.0	2961.9702	30748.0	7124.498	20816.0	4923.9365	4695.0	1123.8408	52896.0	11845.174	12967.0	2582.4304	52029.0	12121.381	16266.0	3611.2727	
