SIMULATION PARAMETERS:
n = 270
m = 480
k = 1
p = 10
recruit_likeliness = 0.01
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.008784105

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
562	101586.0	19865.775	2231.0	377.62823	507.0	102.9845	1.0	1.0	5852.0	1875.6592	21.0	4.6643677	2702.0	383.43195	3462.0	747.7027	3628.0	529.1104	5241.0	1958.129	4369.0	1189.3516	
563	100970.0	19720.164	2288.0	392.31235	554.0	113.764656	1.0	1.0	6002.0	1918.283	20.0	4.481029	2757.0	392.85287	3504.0	757.5243	3742.0	543.5955	5333.0	1986.4608	4429.0	1205.0103	
564	100308.0	19564.916	2352.0	406.72952	606.0	125.77019	1.0	1.0	6154.0	1961.8267	19.0	4.328146	2825.0	404.59912	3568.0	770.98145	3847.0	556.6353	5435.0	2018.9261	4485.0	1219.7518	
565	99669.0	19414.943	2420.0	422.85522	645.0	135.13457	1.0	1.0	6304.0	2003.2261	19.0	4.328146	2880.0	414.60458	3635.0	785.7794	3954.0	569.86053	5531.0	2048.7722	4542.0	1234.9463	
566	99044.0	19272.863	2483.0	436.55884	670.0	140.79391	1.0	1.0	6433.0	2038.2096	18.0	4.1637526	2941.0	425.55112	3709.0	802.35486	4060.0	583.2558	5628.0	2077.1523	4613.0	1253.5023	
567	98435.0	19133.045	2529.0	447.13998	702.0	147.53206	1.0	1.0	6558.0	2074.1436	18.0	4.1637526	3006.0	436.07062	3767.0	817.0194	4181.0	598.9494	5718.0	2103.5503	4685.0	1272.7992	
568	97850.0	18999.8	2578.0	457.4805	724.0	153.07758	1.0	1.0	6671.0	2104.8416	15.0	3.5944695	3067.0	445.70496	3824.0	832.19116	4289.0	612.5841	5812.0	2129.4956	4769.0	1295.6747	
569	97237.0	18862.111	2627.0	468.9147	729.0	154.3014	1.0	1.0	6797.0	2138.3586	12.0	3.054115	3125.0	455.03836	3891.0	848.7522	4419.0	629.0649	5914.0	2158.5103	4848.0	1316.352	
570	96645.0	18729.021	2668.0	478.2401	748.0	157.79764	1.0	1.0	6922.0	2173.6213	13.0	3.2539685	3186.0	463.81857	3946.0	861.7494	4539.0	644.32245	5999.0	2182.7925	4933.0	1339.8408	
571	96077.0	18598.318	2706.0	487.29745	768.0	162.68724	1.0	1.0	7026.0	2200.8633	13.0	3.2539685	3238.0	471.52597	4008.0	877.1989	4652.0	659.152	6092.0	2210.4583	5019.0	1363.6752	
572	95526.0	18471.18	2735.0	493.68692	786.0	166.66959	1.0	1.0	7143.0	2232.2861	13.0	3.2539685	3283.0	477.96664	4072.0	893.75757	4755.0	672.2576	6185.0	2237.1936	5101.0	1386.1874	
573	94961.0	18343.172	2783.0	503.6684	806.0	171.28654	1.0	1.0	7256.0	2261.4038	10.0	2.7428093	3327.0	484.79462	4153.0	915.982	4867.0	686.56354	6267.0	2260.6733	5169.0	1404.171	
574	94399.0	18215.402	2831.0	513.373	812.0	173.4991	1.0	1.0	7352.0	2287.1548	10.0	2.7428093	3363.0	490.5168	4244.0	940.155	4983.0	701.56055	6347.0	2283.3125	5258.0	1426.7286	
575	93822.0	18086.799	2899.0	528.758	828.0	177.29074	1.0	1.0	7449.0	2312.6987	7.0	2.1905866	3419.0	499.25967	4337.0	965.45856	5095.0	715.56714	6418.0	2302.3977	5325.0	1444.044	
576	93289.0	17965.523	2946.0	538.8311	834.0	178.64787	1.0	1.0	7547.0	2339.6567	7.0	2.1905866	3462.0	506.06195	4437.0	992.1469	5179.0	725.8511	6496.0	2321.444	5402.0	1464.1143	
577	92777.0	17849.217	2993.0	549.79224	855.0	183.31421	1.0	1.0	7633.0	2363.9404	7.0	2.1905866	3497.0	511.3701	4519.0	1012.8375	5263.0	736.46313	6589.0	2344.9607	5466.0	1480.3757	
578	92253.0	17727.664	3047.0	560.9103	870.0	186.14767	1.0	1.0	7726.0	2389.809	7.0	2.1905866	3522.0	515.3165	4613.0	1039.6981	5352.0	747.2396	6677.0	2367.8645	5532.0	1497.6042	
579	91721.0	17604.559	3118.0	576.22125	893.0	191.59438	1.0	1.0	7809.0	2412.3645	6.0	1.9960914	3564.0	523.25024	4700.0	1065.2438	5439.0	757.7748	6757.0	2388.2988	5592.0	1513.1329	
580	91191.0	17488.264	3188.0	587.97876	915.0	196.51964	1.0	1.0	7884.0	2432.006	4.0	1.6173248	3610.0	531.3291	4790.0	1089.6185	5528.0	769.29395	6831.0	2407.5305	5658.0	1530.3016	
581	90638.0	17362.371	3265.0	602.30255	953.0	203.45282	1.0	1.0	7977.0	2456.8987	4.0	1.6173248	3649.0	538.9849	4892.0	1119.1583	5610.0	779.529	6898.0	2425.136	5713.0	1544.9926	
582	90162.0	17253.65	3313.0	610.53864	985.0	211.2953	1.0	1.0	8063.0	2480.162	4.0	1.6173248	3681.0	544.36676	4970.0	1140.135	5672.0	787.25903	6961.0	2441.2212	5788.0	1564.1758	
583	89625.0	17133.572	3382.0	621.425	1017.0	218.98462	1.0	1.0	8151.0	2502.951	5.0	1.8369577	3720.0	551.0458	5070.0	1166.6008	5747.0	796.2031	7034.0	2461.4954	5848.0	1580.3203	
584	89103.0	17019.729	3440.0	631.0208	1064.0	230.24187	1.0	1.0	8241.0	2524.9631	5.0	1.8369577	3760.0	558.2351	5147.0	1187.1077	5834.0	807.2903	7085.0	2474.6453	5920.0	1599.3707	
585	88532.0	16893.258	3503.0	641.80505	1108.0	240.77472	1.0	1.0	8326.0	2547.282	5.0	1.8369577	3803.0	566.3021	5234.0	1210.1431	5937.0	820.34753	7151.0	2492.0269	6000.0	1620.6498	
586	87956.0	16767.059	3571.0	652.88727	1144.0	249.9146	1.0	1.0	8419.0	2572.413	5.0	1.8369577	3851.0	574.68713	5314.0	1231.6646	6060.0	836.341	7213.0	2509.0818	6066.0	1638.5653	
587	87358.0	16635.959	3622.0	659.9898	1190.0	262.25626	1.0	1.0	8518.0	2598.3875	5.0	1.8369577	3893.0	582.2105	5402.0	1251.4144	6173.0	850.25134	7276.0	2526.5762	6162.0	1665.5709	
588	86713.0	16490.594	3685.0	670.21014	1243.0	275.79575	1.0	1.0	8607.0	2622.4248	5.0	1.8369577	3951.0	593.8369	5484.0	1273.8677	6283.0	863.1461	7356.0	2546.4753	6272.0	1696.2463	
589	86083.0	16350.825	3738.0	677.8982	1282.0	288.30173	1.0	1.0	8699.0	2645.7363	5.0	1.8369577	4011.0	606.2627	5576.0	1296.4805	6397.0	877.61957	7439.0	2567.473	6369.0	1722.0232	
590	85464.0	16213.554	3800.0	686.55585	1325.0	299.99838	1.0	1.0	8791.0	2669.5762	4.0	1.6173248	4068.0	619.10266	5664.0	1320.4602	6505.0	891.06647	7523.0	2587.9656	6455.0	1744.5419	
591	84781.0	16060.409	3852.0	692.978	1382.0	317.19345	1.0	1.0	8895.0	2696.7202	4.0	1.6173248	4144.0	635.0557	5751.0	1341.1523	6620.0	905.4458	7630.0	2616.544	6540.0	1767.3093	
592	84123.0	15914.182	3897.0	697.7622	1447.0	334.66132	1.0	1.0	9000.0	2724.3035	4.0	1.6173248	4210.0	648.78424	5847.0	1364.767	6717.0	916.93915	7715.0	2637.3882	6639.0	1794.0137	
593	83505.0	15777.566	3942.0	703.33746	1490.0	347.06247	1.0	1.0	9091.0	2748.4868	4.0	1.6173248	4274.0	662.71796	5932.0	1385.9977	6836.0	931.19775	7796.0	2658.084	6729.0	1818.3479	
594	82820.0	15618.531	3982.0	707.9768	1542.0	362.39374	1.0	1.0	9185.0	2773.813	4.0	1.6173248	4353.0	679.1584	6044.0	1415.6582	6945.0	944.2994	7894.0	2685.5386	6830.0	1845.4231	
595	82159.0	15470.568	4027.0	713.6984	1604.0	379.2188	1.0	1.0	9273.0	2797.3696	4.0	1.6173248	4417.0	692.4816	6155.0	1446.5632	7067.0	957.8032	7969.0	2704.8372	6924.0	1870.27	
596	81524.0	15323.992	4078.0	722.78253	1631.0	387.45212	1.0	1.0	9367.0	2823.7402	3.0	1.4134266	4487.0	706.51917	6273.0	1477.1879	7165.0	969.55176	8042.0	2724.2021	7029.0	1897.5785	
597	80805.0	15162.002	4121.0	727.893	1687.0	401.3596	1.0	1.0	9460.0	2850.2097	3.0	1.4134266	4557.0	719.6309	6419.0	1517.4142	7282.0	982.87036	8138.0	2748.041	7127.0	1923.5944	
598	80141.0	15017.414	4170.0	735.0357	1744.0	414.69293	1.0	1.0	9558.0	2877.5256	3.0	1.4134266	4618.0	730.1939	6547.0	1552.436	7394.0	995.2617	8227.0	2769.5378	7197.0	1940.8998	
599	79456.0	14868.24	4228.0	743.33746	1797.0	427.205	1.0	1.0	9660.0	2906.37	3.0	1.4134266	4678.0	741.2593	6679.0	1586.2422	7497.0	1006.66925	8321.0	2791.7017	7280.0	1961.9778	
600	78826.0	14727.07	4285.0	752.6439	1847.0	438.49527	1.0	1.0	9762.0	2935.3706	3.0	1.4134266	4727.0	749.3028	6790.0	1618.8304	7588.0	1016.979	8402.0	2809.8545	7369.0	1984.4465	
601	78179.0	14587.955	4335.0	760.0325	1890.0	447.89648	1.0	1.0	9854.0	2961.9167	3.0	1.4134266	4799.0	761.8064	6916.0	1652.9099	7689.0	1028.424	8477.0	2825.477	7457.0	2006.5526	
602	77504.0	14441.353	4384.0	765.98035	1931.0	457.48495	1.0	1.0	9937.0	2984.827	3.0	1.4134266	4860.0	771.99335	7044.0	1689.9819	7799.0	1041.7345	8564.0	2845.4802	7573.0	2034.1249	
603	76855.0	14293.0205	4438.0	772.82153	1964.0	466.23886	1.0	1.0	10027.0	3010.6213	1.0	1.0	4912.0	782.2441	7171.0	1725.6047	7891.0	1052.2286	8653.0	2867.3457	7687.0	2063.2563	
604	76237.0	14157.765	4490.0	779.0974	1999.0	474.34543	1.0	1.0	10120.0	3036.6328	1.0	1.0	4968.0	793.33844	7295.0	1760.1675	7992.0	1064.0273	8726.0	2884.0352	7771.0	2083.9775	
605	75618.0	14017.488	4538.0	784.5987	2026.0	480.21744	1.0	1.0	10214.0	3063.17	1.0	1.0	5006.0	801.55853	7422.0	1796.11	8095.0	1076.0345	8812.0	2903.7786	7867.0	2110.4133	
606	74994.0	13878.865	4595.0	791.9918	2060.0	487.3679	1.0	1.0	10317.0	3092.1638	1.0	1.0	5043.0	808.1132	7543.0	1830.2874	8194.0	1087.5035	8894.0	2923.5793	7958.0	2133.4885	
607	74352.0	13740.497	4653.0	799.7455	2094.0	495.96402	1.0	1.0	10416.0	3120.1084	1.0	1.0	5077.0	813.3444	7680.0	1869.8741	8321.0	1101.9811	8966.0	2939.0405	8039.0	2152.8018	
608	73778.0	13616.325	4685.0	803.04395	2115.0	500.30817	1.0	1.0	10519.0	3147.6821	1.0	1.0	5109.0	818.06006	7804.0	1903.767	8418.0	1113.1556	9048.0	2957.8235	8122.0	2173.1926	
609	73192.0	13488.682	4733.0	809.28326	2141.0	506.03186	1.0	1.0	10607.0	3171.7935	1.0	1.0	5140.0	822.1177	7927.0	1940.5522	8512.0	1123.2367	9128.0	2974.436	8218.0	2197.2188	
610	72634.0	13366.4	4798.0	820.9624	2153.0	508.19104	1.0	1.0	10686.0	3192.388	1.0	1.0	5162.0	825.0528	8032.0	1971.573	8596.0	1132.5405	9227.0	2996.2878	8310.0	2219.9768	
611	72073.0	13252.466	4855.0	827.85187	2169.0	511.837	1.0	1.0	10760.0	3212.084	1.0	1.0	5184.0	827.1533	8157.0	2002.633	8670.0	1140.4094	9311.0	3014.4978	8419.0	2244.4417	
612	71501.0	13132.691	4923.0	838.2072	2189.0	516.1163	1.0	1.0	10829.0	3229.7617	1.0	1.0	5203.0	829.32916	8294.0	2036.1914	8746.0	1148.2369	9392.0	3034.3723	8521.0	2268.463	
613	70950.0	13022.836	4971.0	841.4232	2213.0	521.2871	1.0	1.0	10904.0	3250.205	1.0	1.0	5230.0	832.96136	8408.0	2062.5483	8818.0	1156.2305	9482.0	3055.0515	8622.0	2290.8289	
614	70432.0	12921.514	5030.0	848.8514	2218.0	522.5986	1.0	1.0	10963.0	3265.052	1.0	1.0	5255.0	836.001	8505.0	2085.4248	8905.0	1165.493	9568.0	3075.1177	8722.0	2313.3252	
615	69894.0	12815.698	5091.0	855.5684	2228.0	525.28064	1.0	1.0	11023.0	3281.111	1.0	1.0	5276.0	839.102	8618.0	2110.1965	8992.0	1174.819	9651.0	3093.7122	8825.0	2337.8928	
616	69443.0	12731.7705	5134.0	858.2052	2240.0	526.951	1.0	1.0	11073.0	3293.7039	1.0	1.0	5295.0	841.1085	8733.0	2136.028	9057.0	1181.4095	9725.0	3110.0825	8898.0	2354.1191	
617	68961.0	12640.71	5199.0	864.4569	2259.0	530.5344	1.0	1.0	11119.0	3305.8687	1.0	1.0	5316.0	843.33734	8845.0	2161.0918	9131.0	1189.4669	9789.0	3125.2744	8979.0	2372.6426	
618	68461.0	12546.934	5254.0	868.88684	2274.0	533.3764	1.0	1.0	11170.0	3318.9712	1.0	1.0	5350.0	847.421	8973.0	2189.685	9206.0	1197.097	9861.0	3143.0886	9049.0	2387.921	
619	67954.0	12456.089	5332.0	875.0676	2296.0	536.8041	1.0	1.0	11224.0	3332.6802	1.0	1.0	5360.0	848.01764	9091.0	2213.4995	9284.0	1204.7935	9932.0	3160.696	9125.0	2405.7375	
620	67478.0	12367.252	5398.0	880.5525	2317.0	541.4073	1.0	1.0	11283.0	3348.0674	1.0	1.0	5375.0	849.04736	9199.0	2238.4001	9357.0	1211.6228	9996.0	3176.0522	9195.0	2420.9775	
621	67016.0	12280.236	5464.0	886.9917	2341.0	547.1107	1.0	1.0	11343.0	3364.6233	1.0	1.0	5401.0	850.44696	9295.0	2261.5288	9424.0	1218.3972	10054.0	3188.3687	9260.0	2435.689	
622	66475.0	12182.388	5548.0	895.26373	2363.0	550.9717	1.0	1.0	11399.0	3378.6294	1.0	1.0	5422.0	851.52313	9426.0	2289.6562	9502.0	1225.6324	10126.0	3205.8755	9337.0	2453.4634	
623	66011.0	12101.033	5607.0	898.6096	2391.0	556.2087	1.0	1.0	11444.0	3390.2764	1.0	1.0	5453.0	854.3909	9533.0	2311.1638	9570.0	1232.1285	10186.0	3221.7036	9403.0	2467.89	
624	65500.0	12003.011	5676.0	905.69476	2415.0	561.5547	1.0	1.0	11500.0	3405.3904	1.0	1.0	5470.0	855.342	9637.0	2334.396	9645.0	1239.4872	10265.0	3241.9243	9490.0	2486.6108	
625	64990.0	11913.547	5754.0	913.46594	2432.0	564.86536	1.0	1.0	11558.0	3420.028	1.0	1.0	5480.0	855.11285	9758.0	2359.0308	9735.0	1248.7235	10335.0	3258.5647	9556.0	2500.076	
626	64534.0	11831.411	5815.0	918.4455	2436.0	565.4862	1.0	1.0	11620.0	3436.4067	1.0	1.0	5502.0	857.5008	9850.0	2376.3733	9804.0	1255.7101	10406.0	3275.6533	9631.0	2516.4265	
627	64083.0	11749.927	5874.0	924.7539	2455.0	569.89044	1.0	1.0	11664.0	3447.594	1.0	1.0	5518.0	858.41455	9948.0	2394.6326	9875.0	1262.755	10478.0	3293.0635	9703.0	2532.3796	
628	63572.0	11661.525	5934.0	929.42474	2476.0	574.5486	1.0	1.0	11728.0	3463.9773	1.0	1.0	5532.0	858.72205	10071.0	2416.9272	9958.0	1270.1785	10563.0	3313.2183	9764.0	2544.8843	
629	63098.0	11581.369	6006.0	935.47437	2482.0	576.0548	1.0	1.0	11782.0	3477.095	1.0	1.0	5551.0	860.0127	10171.0	2434.9727	10054.0	1280.1936	10638.0	3332.1477	9816.0	2556.0798	
630	62626.0	11500.698	6058.0	939.1468	2494.0	578.1164	1.0	1.0	11841.0	3492.736	1.0	1.0	5576.0	862.1354	10281.0	2453.9312	10141.0	1288.4607	10710.0	3350.2715	9871.0	2567.9124	
631	62164.0	11421.216	6107.0	942.69946	2501.0	579.2631	1.0	1.0	11905.0	3508.953	1.0	1.0	5593.0	863.5367	10379.0	2472.5547	10235.0	1297.4536	10785.0	3367.299	9929.0	2580.431	
632	61679.0	11334.54	6161.0	947.85187	2521.0	583.6069	1.0	1.0	11961.0	3523.14	1.0	1.0	5624.0	866.41284	10500.0	2495.432	10310.0	1304.5914	10850.0	3383.4363	9992.0	2594.382	
633	61180.0	11247.616	6222.0	953.82336	2542.0	587.89374	1.0	1.0	12019.0	3537.4978	1.0	1.0	5634.0	866.9305	10620.0	2516.2888	10396.0	1312.3646	10928.0	3402.2136	10057.0	2608.7642	
634	60697.0	11169.048	6277.0	958.69165	2563.0	590.8498	1.0	1.0	12071.0	3550.586	1.0	1.0	5655.0	869.3251	10744.0	2536.4253	10483.0	1320.6562	10998.0	3417.6145	10110.0	2620.195	
635	60213.0	11090.467	6324.0	960.56555	2590.0	596.3342	1.0	1.0	12142.0	3567.2969	1.0	1.0	5679.0	869.6686	10857.0	2554.6614	10554.0	1327.2075	11075.0	3435.8225	10164.0	2631.3738	
636	59763.0	11017.684	6377.0	964.31165	2602.0	598.85974	1.0	1.0	12205.0	3582.343	1.0	1.0	5702.0	871.0638	10973.0	2572.9438	10618.0	1333.1263	11142.0	3449.6514	10216.0	2643.4033	
637	59302.0	10941.668	6429.0	967.013	2610.0	599.8875	1.0	1.0	12261.0	3595.5051	1.0	1.0	5730.0	873.8861	11092.0	2591.7363	10670.0	1338.094	11219.0	3466.2205	10285.0	2659.384	
638	58853.0	10869.035	6485.0	969.7504	2620.0	602.04193	1.0	1.0	12328.0	3610.967	1.0	1.0	5745.0	874.25903	11215.0	2612.429	10731.0	1344.6074	11282.0	3479.251	10339.0	2671.0522	
639	58407.0	10795.996	6536.0	973.71344	2642.0	606.113	1.0	1.0	12400.0	3625.265	1.0	1.0	5763.0	875.2732	11316.0	2629.9346	10787.0	1350.0934	11349.0	3493.5027	10398.0	2683.5	
640	57937.0	10714.055	6593.0	978.4207	2659.0	610.3923	1.0	1.0	12476.0	3643.1187	1.0	1.0	5792.0	877.86224	11417.0	2645.6218	10841.0	1355.8912	11424.0	3511.1528	10459.0	2696.8745	
641	57523.0	10646.514	6638.0	981.7988	2661.0	609.7228	1.0	1.0	12540.0	3657.6013	1.0	1.0	5817.0	879.5199	11507.0	2659.674	10903.0	1362.2461	11488.0	3525.0786	10521.0	2711.24	
642	57118.0	10576.155	6686.0	985.5937	2669.0	612.2308	1.0	1.0	12593.0	3670.3945	1.0	1.0	5846.0	883.22876	11587.0	2671.21	10950.0	1366.8522	11565.0	3542.703	10584.0	2725.0283	
643	56719.0	10508.261	6732.0	990.1009	2666.0	611.5728	1.0	1.0	12658.0	3686.088	1.0	1.0	5878.0	886.35376	11669.0	2683.52	11002.0	1372.4747	11625.0	3555.224	10649.0	2739.806	
644	56327.0	10439.949	6786.0	996.4078	2671.0	612.87085	1.0	1.0	12706.0	3698.0093	1.0	1.0	5896.0	887.3903	11772.0	2700.7307	11051.0	1377.3606	11687.0	3569.5608	10702.0	2751.1208	
645	55919.0	10365.246	6834.0	1004.2956	2681.0	615.1863	1.0	1.0	12754.0	3710.499	1.0	1.0	5927.0	890.7514	11855.0	2715.1223	11097.0	1381.6914	11772.0	3586.3665	10759.0	2764.245	
646	55516.0	10294.814	6880.0	1011.43036	2686.0	616.737	1.0	1.0	12807.0	3723.639	1.0	1.0	5948.0	891.1924	11962.0	2732.3025	11158.0	1388.0242	11837.0	3600.8643	10804.0	2774.3918	
647	55127.0	10228.979	6930.0	1019.0668	2695.0	618.4577	1.0	1.0	12858.0	3736.4146	1.0	1.0	5973.0	892.07324	12051.0	2744.8433	11199.0	1391.5613	11903.0	3615.318	10862.0	2786.6785	
648	54731.0	10160.323	6958.0	1022.2447	2711.0	622.91516	1.0	1.0	12906.0	3748.536	1.0	1.0	6001.0	894.0475	12153.0	2760.7021	11250.0	1396.5217	11969.0	3628.393	10919.0	2799.701	
649	54352.0	10094.767	6994.0	1026.7659	2728.0	626.69214	1.0	1.0	12962.0	3762.1282	1.0	1.0	6020.0	894.2901	12232.0	2771.7727	11298.0	1401.3489	12041.0	3644.4849	10971.0	2811.1475	
650	53979.0	10033.311	7043.0	1033.3036	2739.0	627.86035	1.0	1.0	12996.0	3770.7336	1.0	1.0	6047.0	895.9694	12325.0	2787.0417	11358.0	1407.1454	12093.0	3656.4421	11018.0	2821.5808	
651	53605.0	9967.167	7093.0	1042.1035	2755.0	630.64624	1.0	1.0	13046.0	3783.0884	1.0	1.0	6070.0	897.1076	12424.0	2803.0227	11391.0	1409.5245	12145.0	3667.389	11069.0	2833.3293	
652	53208.0	9901.288	7141.0	1049.5479	2782.0	634.6443	1.0	1.0	13088.0	3793.425	1.0	1.0	6096.0	898.95953	12523.0	2815.5852	11433.0	1413.2448	12202.0	3680.208	11125.0	2846.4722	
653	52853.0	9839.053	7187.0	1056.3906	2797.0	636.22076	1.0	1.0	13133.0	3805.0342	1.0	1.0	6116.0	899.5251	12604.0	2827.6677	11466.0	1416.1797	12268.0	3696.0352	11174.0	2857.273	
654	52475.0	9775.545	7220.0	1060.3757	2822.0	639.27	1.0	1.0	13172.0	3815.4253	1.0	1.0	6139.0	901.14954	12689.0	2839.1204	11513.0	1421.0543	12338.0	3711.2986	11230.0	2870.1506	
655	52066.0	9706.841	7273.0	1068.0739	2845.0	642.8422	1.0	1.0	13224.0	3828.9292	1.0	1.0	6162.0	902.39606	12779.0	2850.916	11566.0	1426.6735	12407.0	3726.502	11276.0	2880.2007	
656	51669.0	9636.232	7314.0	1075.7798	2878.0	648.533	1.0	1.0	13274.0	3841.7473	1.0	1.0	6177.0	902.4513	12869.0	2865.3826	11615.0	1430.9978	12480.0	3741.3557	11322.0	2890.8933	
657	51268.0	9566.215	7359.0	1083.9397	2913.0	653.4035	1.0	1.0	13315.0	3852.9758	1.0	1.0	6200.0	903.82776	12973.0	2882.1528	11646.0	1433.7122	12550.0	3755.4233	11374.0	2901.7312	
658	50899.0	9501.085	7394.0	1090.5782	2939.0	657.2011	1.0	1.0	13364.0	3865.993	1.0	1.0	6211.0	903.4908	13075.0	2897.3384	11689.0	1437.8262	12605.0	3767.6104	11422.0	2912.2568	
659	50522.0	9437.959	7430.0	1095.3707	2964.0	659.873	1.0	1.0	13424.0	3881.3606	1.0	1.0	6221.0	902.9413	13170.0	2910.873	11724.0	1440.4963	12659.0	3778.4214	11484.0	2926.0806	
660	50139.0	9375.04	7472.0	1101.0084	2994.0	662.0812	1.0	1.0	13460.0	3889.988	1.0	1.0	6233.0	903.3667	13258.0	2924.2773	11777.0	1445.7875	12721.0	3791.5596	11544.0	2940.2625	
661	49763.0	9309.488	7523.0	1110.0586	3034.0	669.1251	1.0	1.0	13500.0	3899.5383	1.0	1.0	6251.0	904.6616	13340.0	2936.165	11814.0	1449.3994	12784.0	3803.7803	11589.0	2951.1543	
662	49350.0	9234.328	7576.0	1119.4893	3077.0	676.14996	1.0	1.0	13559.0	3914.6675	1.0	1.0	6263.0	905.31396	13413.0	2947.193	11853.0	1452.7954	12867.0	3821.3418	11640.0	2962.0962	
663	48978.0	9170.717	7619.0	1127.0847	3107.0	680.7355	1.0	1.0	13611.0	3928.0781	1.0	1.0	6277.0	904.7614	13498.0	2958.1934	11891.0	1456.1982	12923.0	3832.8906	11694.0	2974.7139	
664	48602.0	9105.973	7667.0	1136.2318	3126.0	684.49927	1.0	1.0	13651.0	3937.2437	1.0	1.0	6297.0	906.22577	13585.0	2970.8535	11926.0	1459.145	12979.0	3842.6826	11765.0	2990.5227	
665	48294.0	9050.279	7703.0	1141.5221	3134.0	685.7157	1.0	1.0	13699.0	3948.501	1.0	1.0	6310.0	906.84216	13650.0	2980.4036	11951.0	1460.8096	13036.0	3855.8174	11821.0	3003.4822	
666	47925.0	8983.007	7753.0	1151.5006	3137.0	686.00366	1.0	1.0	13761.0	3964.0894	1.0	1.0	6325.0	906.30365	13719.0	2991.948	12006.0	1465.3507	13091.0	3867.6975	11881.0	3017.4617	
667	47619.0	8924.449	7785.0	1157.245	3146.0	688.62646	1.0	1.0	13804.0	3975.3213	1.0	1.0	6331.0	906.16156	13788.0	3004.5479	12038.0	1467.866	13152.0	3879.8835	11935.0	3029.2686	
668	47253.0	8855.169	7835.0	1166.802	3160.0	692.7297	1.0	1.0	13846.0	3985.2754	1.0	1.0	6341.0	905.8396	13857.0	3017.4536	12077.0	1470.3652	13226.0	3895.676	12003.0	3044.0564	
669	46896.0	8787.904	7874.0	1173.5151	3186.0	700.613	1.0	1.0	13908.0	4000.3137	1.0	1.0	6359.0	906.75543	13919.0	3028.6082	12121.0	1473.8757	13284.0	3907.111	12051.0	3054.6785	
670	46548.0	8716.429	7908.0	1179.4633	3214.0	710.412	1.0	1.0	13955.0	4012.4978	1.0	1.0	6371.0	906.0622	13969.0	3037.6729	12157.0	1477.1636	13358.0	3923.1465	12118.0	3070.517	
671	46186.0	8642.325	7959.0	1189.5034	3246.0	722.69366	1.0	1.0	14012.0	4026.8809	1.0	1.0	6385.0	906.17255	14033.0	3048.844	12189.0	1479.9231	13413.0	3934.476	12175.0	3082.5476	
672	45807.0	8567.688	8004.0	1196.826	3287.0	736.932	1.0	1.0	14058.0	4038.9814	1.0	1.0	6403.0	906.9292	14096.0	3059.515	12238.0	1484.2402	13473.0	3946.8523	12232.0	3095.4014	
673	45434.0	8489.958	8065.0	1210.2455	3311.0	747.53156	1.0	1.0	14109.0	4052.3179	1.0	1.0	6413.0	906.09827	14163.0	3071.571	12285.0	1488.5992	13535.0	3960.0667	12283.0	3106.9731	
674	45072.0	8415.488	8116.0	1220.3208	3342.0	760.073	1.0	1.0	14157.0	4063.672	1.0	1.0	6425.0	906.0053	14235.0	3086.0798	12321.0	1491.4889	13587.0	3970.3423	12343.0	3119.8816	
675	44730.0	8342.041	8162.0	1231.7042	3370.0	771.92993	1.0	1.0	14217.0	4078.4138	1.0	1.0	6434.0	905.5156	14296.0	3096.091	12352.0	1494.0757	13634.0	3979.836	12403.0	3133.7322	
676	44341.0	8258.88	8220.0	1244.4711	3403.0	785.1767	1.0	1.0	14292.0	4096.6865	1.0	1.0	6443.0	904.4962	14364.0	3108.478	12391.0	1497.6655	13681.0	3989.231	12463.0	3148.2498	
677	43958.0	8176.7773	8275.0	1257.3788	3445.0	800.6709	1.0	1.0	14346.0	4109.717	1.0	1.0	6446.0	903.1091	14428.0	3120.0562	12424.0	1500.3862	13741.0	4000.845	12535.0	3164.398	
678	43619.0	8104.9326	8330.0	1270.5571	3490.0	815.8347	1.0	1.0	14384.0	4119.3286	1.0	1.0	6462.0	903.39813	14478.0	3128.4397	12458.0	1503.5042	13789.0	4011.1506	12588.0	3176.191	
679	43252.0	8028.697	8394.0	1285.1187	3505.0	823.33844	1.0	1.0	14453.0	4136.3857	1.0	1.0	6473.0	901.8438	14537.0	3138.2893	12493.0	1506.457	13841.0	4021.6414	12650.0	3191.5583	
680	42898.0	7955.147	8467.0	1304.0513	3525.0	831.77313	1.0	1.0	14510.0	4150.512	1.0	1.0	6476.0	899.86786	14588.0	3146.1328	12534.0	1510.1636	13891.0	4030.8909	12709.0	3204.7974	
681	42560.0	7885.3447	8518.0	1312.8246	3545.0	840.3484	1.0	1.0	14564.0	4163.815	1.0	1.0	6481.0	898.69824	14647.0	3156.5103	12565.0	1512.7317	13944.0	4041.5837	12774.0	3221.483	
